Athlete_Comp_ID,Athlete_name,Score_Metric,Finish_Rank,mean,stddev,Score_Multiplier,Adjusted_score,Season,Season_Comp,Round,tier
TYUMENTSEV Vladimir - RUS - Olympics - 2002 - Qualification 1,TYUMENTSEV Vladimir - RUS,32.57,27,48.4490243902439,20.479628482665966,0.43812870508793267,14.269851924713967,2002,2002-Olympics,Qualification 1,1
DYBVIG Evan - USA - Olympics - 2002 - Qualification 1,DYBVIG Evan - USA,4.3700000000000045,28,47.37040983606558,20.792770472700244,0.03863567953056813,0.1688379195485829,2002,2002-Olympics,Qualification 1,1
TEMPLE Sam - GBR - Olympics - 2002 - Qualification 1,TEMPLE Sam - GBR,1.2700000000000031,29,46.36180327868852,21.07644439234464,0.0323999924086786,0.041147990359021926,2002,2002-Olympics,Qualification 1,1
NODA Teppei - JPN - Olympics - 2002 - Qualification 1,NODA Teppei - JPN,-27.83,30,45.129508196721304,21.488399457231324,0.0006855407391712693,-0.019078598771136424,2002,2002-Olympics,Qualification 1,1
LAHTELA Janne - FIN - World Cup 10 - 2003 - Final 1,LAHTELA Janne - FIN,88.0,1,87.31145038167939,2.9430884546880636,1.1849799169031645,104.27823268747848,2003,2003-World Cup 10,Final 1,1
WESTERLUND Luke - USA - World Cup 10 - 2003 - Final 1,WESTERLUND Luke - USA,87.1,2,85.42320610687023,2.977848823229363,1.4266257132833076,124.25909962697608,2003,2003-World Cup 10,Final 1,1
MAYER Travis - USA - World Cup 10 - 2003 - Final 1,MAYER Travis - USA,85.8,3,84.0767175572519,3.2358946856177666,1.4056563180818586,120.60531209142347,2003,2003-World Cup 10,Final 1,1
DAWSON Toby - USA - World Cup 10 - 2003 - Final 1,DAWSON Toby - USA,84.47,4,82.89274809160304,3.469604120549786,1.350596717685143,114.08490474286403,2003,2003-World Cup 10,Final 1,1
GLUSHCHENKO Vitaly - RUS - World Cup 10 - 2003 - Final 1,GLUSHCHENKO Vitaly - RUS,84.47,5,80.99320610687023,4.992386610832916,1.5138336580391085,127.8735290945635,2003,2003-World Cup 10,Final 1,1
CABRAL Travis Antone - USA - World Cup 10 - 2003 - Final 1,CABRAL Travis Antone - USA,84.0,6,76.65404580152672,11.469265586651087,1.4781461543699819,124.16427696707848,2003,2003-World Cup 10,Final 1,1
ROCHON Stephane - CAN - World Cup 10 - 2003 - Final 1,ROCHON Stephane - CAN,83.97,7,75.75183206106868,11.474050563694092,1.526156507145139,128.15136190497734,2003,2003-World Cup 10,Final 1,1
FORTKORD Fredrik - SWE - World Cup 10 - 2003 - Final 1,FORTKORD Fredrik - SWE,83.63,8,74.6448854961832,11.728168568194613,1.5563915452540522,130.16102492959638,2003,2003-World Cup 10,Final 1,1
COLAS Guilbaut - FRA - World Cup 10 - 2003 - Final 1,COLAS Guilbaut - FRA,82.73,9,73.21160305343511,12.15202290933482,1.5665353836290747,129.59947228763335,2003,2003-World Cup 10,Final 1,1
LASSILA Lauri - FIN - World Cup 10 - 2003 - Final 1,LASSILA Lauri - FIN,80.1,10,70.71961832061069,13.218052333377587,1.5220877500770789,121.91922878117401,2003,2003-World Cup 10,Final 1,1
ROUSSEAU Pierre Alexandre - CAN - World Cup 10 - 2003 - Final 1,ROUSSEAU Pierre Alexandre - CAN,79.1,11,67.62875968992249,14.336555488255623,1.5763698594194446,124.69085588007806,2003,2003-World Cup 10,Final 1,1
RONKAINEN Mikko - FIN - World Cup 10 - 2003 - Final 1,RONKAINEN Mikko - FIN,66.13,12,62.854461538461535,16.622690750506735,1.156213343159361,76.46038838312855,2003,2003-World Cup 10,Final 1,1
GAARDEN HANSEN Arild - NOR - World Cup 10 - 2003 - Qualification,GAARDEN HANSEN Arild - NOR,65.49000000000001,13,62.163538461538465,16.428677968326674,1.1604576904380173,75.99837414678576,2003,2003-World Cup 10,Qualification,1
SAVOLAINEN Jari - FIN - World Cup 10 - 2003 - Qualification,SAVOLAINEN Jari - FIN,64.63,14,57.873384615384616,18.230520248867794,1.289080232507024,83.31325542692896,2003,2003-World Cup 10,Qualification,1
TSUKITA Yugo - JPN - World Cup 10 - 2003 - Qualification,TSUKITA Yugo - JPN,64.59,15,52.95230769230769,21.11839306016883,1.4184136429970051,91.61533720117657,2003,2003-World Cup 10,Qualification,1
WEBER Grischa - GER - World Cup 10 - 2003 - Qualification,WEBER Grischa - GER,63.09,16,50.24062015503877,21.60962446186536,1.447898313400689,91.34790459244948,2003,2003-World Cup 10,Qualification,1
WONG Chris - CAN - World Cup 10 - 2003 - Qualification,WONG Chris - CAN,63.06,17,52.45734375,20.23550424394796,1.3996957506612078,88.26481403669577,2003,2003-World Cup 10,Qualification,1
NIOL Laurent - FRA - World Cup 10 - 2003 - Qualification,NIOL Laurent - FRA,62.63,18,52.045625,19.629915934852473,1.410248479985517,88.32386230149294,2003,2003-World Cup 10,Qualification,1
OVERAA Stian - NOR - World Cup 10 - 2003 - Qualification,OVERAA Stian - NOR,62.59,19,51.883828125,20.57346140666925,1.3972064701490245,87.45115296662745,2003,2003-World Cup 10,Qualification,1
THERRIEN Jean Francois - CAN - World Cup 10 - 2003 - Qualification,THERRIEN Jean Francois - CAN,61.33,20,51.77173228346456,20.770367637630866,1.3546185012779826,83.07875268337867,2003,2003-World Cup 10,Qualification,1
BLOECHL Gerhard - GER - World Cup 10 - 2003 - Qualification,BLOECHL Gerhard - GER,60.43000000000001,21,52.418000000000006,19.88946426628933,1.3129240139134213,79.33999816078806,2003,2003-World Cup 10,Qualification,1
PERRIN Antoine - FRA - World Cup 10 - 2003 - Qualification,PERRIN Antoine - FRA,59.99000000000001,22,51.93488000000001,19.857762839393565,1.3149934982694456,78.88645996118404,2003,2003-World Cup 10,Qualification,1
TANNER Warren - CAN - World Cup 10 - 2003 - Qualification,TANNER Warren - CAN,59.93000000000001,23,51.11264,19.728417681872006,1.3450794587322332,80.61061196182274,2003,2003-World Cup 10,Qualification,1
BELLAVANCE Scott - CAN - World Cup 10 - 2003 - Qualification,BELLAVANCE Scott - CAN,59.86,24,50.42456,19.802879366556773,1.3662590604874418,81.78426736077827,2003,2003-World Cup 10,Qualification,1
ALBANEL Romain - FRA - World Cup 10 - 2003 - Qualification,ALBANEL Romain - FRA,59.69,25,49.43725806451612,20.367165992015337,1.385313842059778,82.68938323254814,2003,2003-World Cup 10,Qualification,1
TYUMENTSEV Vladimir - RUS - World Cup 10 - 2003 - Qualification,TYUMENTSEV Vladimir - RUS,59.53,26,48.91056910569106,20.1615647097649,1.401609596526789,83.43781928123975,2003,2003-World Cup 10,Qualification,1
SHIMOYAMA Kenro - JPN - World Cup 10 - 2003 - Qualification,SHIMOYAMA Kenro - JPN,56.19,27,48.4490243902439,20.479628482665966,1.294557654901281,72.74119462890297,2003,2003-World Cup 10,Qualification,1
STARK Christoph - GER - World Cup 10 - 2003 - Qualification,STARK Christoph - GER,52.03,28,47.37040983606558,20.792770472700244,1.1773178992695872,61.25585029899662,2003,2003-World Cup 10,Qualification,1
BIGNELL Jeffrey - NED - World Cup 10 - 2003 - Qualification,BIGNELL Jeffrey - NED,41.19000000000001,29,46.36180327868852,21.07644439234464,0.8061598127064262,33.20572268537771,2003,2003-World Cup 10,Qualification,1
LUUSUA Tapio - FIN - World Cup 10 - 2003 - Qualification,LUUSUA Tapio - FIN,40.39,30,45.129508196721304,21.488399457231324,0.8254340777337403,33.33928239966577,2003,2003-World Cup 10,Qualification,1
CABRAL Travis Antone - USA - World Cup 8 - 2003 - Final 1,CABRAL Travis Antone - USA,90.2,1,87.31145038167939,2.9430884546880636,1.673638407918129,150.96218439421523,2003,2003-World Cup 8,Final 1,1
RONKAINEN Mikko - FIN - World Cup 8 - 2003 - Final 1,RONKAINEN Mikko - FIN,89.63,2,85.42320610687023,2.977848823229363,1.8422547504842064,165.1212932858994,2003,2003-World Cup 8,Final 1,1
GLUSHCHENKO Vitaly - RUS - World Cup 8 - 2003 - Final 1,GLUSHCHENKO Vitaly - RUS,87.2,3,84.0767175572519,3.2358946856177666,1.6655548720811009,145.236384845472,2003,2003-World Cup 8,Final 1,1
NIOL Laurent - FRA - World Cup 8 - 2003 - Final 1,NIOL Laurent - FRA,85.7,4,82.89274809160304,3.469604120549786,1.5815415784235494,135.53811327089818,2003,2003-World Cup 8,Final 1,1
LAHTELA Janne - FIN - World Cup 8 - 2003 - Final 1,LAHTELA Janne - FIN,84.87,5,80.99320610687023,4.992386610832916,1.5625704960934748,132.61535800345322,2003,2003-World Cup 8,Final 1,1
DAWSON Toby - USA - World Cup 8 - 2003 - Final 1,DAWSON Toby - USA,84.43,6,76.65404580152672,11.469265586651087,1.5022168152418232,126.83216571086714,2003,2003-World Cup 8,Final 1,1
