Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
CRESCIMANNO Sterling - USA - North American Cup 4 - 2015 - Qualification 1,CRESCIMANNO Sterling - USA,Men,28.0,USA,3.7,5.3,1.3,2.1,0.1,4.0,4.0,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,15.23,54
DUMAIS Laurent - CAN - North American Cup 1 - 2015 - Qualification 1,DUMAIS Laurent - CAN,Men,24.0,CAN,18.2,17.3,17.8,17.4,18.0,9.4,9.0,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,82.83,2
LAWSON Kelly - USA - North American Cup 1 - 2015 - Qualification 1,LAWSON Kelly - USA,Women,24.0,USA,2.0,2.8,2.0,2.0,2.7,3.7,3.9,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,20.17,40
PARKER Madison - CAN - North American Cup 2 - 2015 - Qualification 1,PARKER Madison - CAN,Women,21.0,CAN,10.0,11.3,11.4,9.4,9.8,5.7,5.4,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,51.16,41
HEDRICK Joel - USA - North American Cup 2 - 2015 - Final 1,HEDRICK Joel - USA,Men,23.0,USA,14.9,14.6,15.4,14.3,15.1,8.4,8.2,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,71.71,13
LAMBERT Clare - CAN - North American Cup 3 - 2015 - Final 1,LAMBERT Clare - CAN,Women,26.0,CAN,12.8,14.2,13.7,11.9,11.3,6.5,7.0,0,0,0,0,,,,2015,2015-North American Cup 3,Final 1,67.94,7
PERRY Bruce - USA - North American Cup 2 - 2015 - Qualification 1,PERRY Bruce - USA,Men,25.0,USA,12.6,13.8,14.8,13.5,14.2,6.4,6.0,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,67.94,22
HEWAT Aimee - CAN - North American Cup 1 - 2015 - Qualification 1,HEWAT Aimee - CAN,Women,24.0,CAN,11.6,11.0,12.8,12.0,12.3,5.4,4.5,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,53.36,29
LAMBERT Clare - CAN - North American Cup 1 - 2015 - Final 1,LAMBERT Clare - CAN,Women,26.0,CAN,14.9,13.6,13.2,15.4,13.9,7.2,7.6,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,68.93,9
HEDRICK Joel - USA - North American Cup 1 - 2015 - Qualification 1,HEDRICK Joel - USA,Men,23.0,USA,15.5,15.1,15.7,15.7,11.9,8.0,7.4,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,74.4,20
CLEMENT Davis - CAN - North American Cup 4 - 2015 - Qualification 1,CLEMENT Davis - CAN,Men,22.0,CAN,14.6,13.2,12.5,12.8,11.7,8.6,8.6,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,70.58,28
CLEMENT Davis - CAN - North American Cup 1 - 2015 - Qualification 1,CLEMENT Davis - CAN,Men,22.0,CAN,8.1,8.0,3.0,3.8,6.0,8.0,8.3,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,41.71,37
SHIMKO Avital - USA - North American Cup 2 - 2015 - Qualification 1,SHIMKO Avital - USA,Women,24.0,USA,12.6,14.8,13.1,13.3,14.1,5.7,5.2,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,64.82,14
KELLY Brenden - CAN - North American Cup 4 - 2015 - Qualification 1,KELLY Brenden - CAN,Men,25.0,CAN,13.7,13.7,14.6,13.4,13.6,8.2,7.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,71.53,23
ROBINSON Cameron - USA - North American Cup 4 - 2015 - Qualification 1,ROBINSON Cameron - USA,Men,21.0,USA,9.8,11.3,12.1,10.2,8.4,7.0,6.5,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,55.93,45
O CONNELL Elizabeth - USA - North American Cup 3 - 2015 - Qualification 1,O CONNELL Elizabeth - USA,Women,24.0,USA,10.5,10.3,10.2,11.1,9.0,6.4,6.5,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,54.15,16
DUMAIS Laurent - CAN - North American Cup 2 - 2015 - Final 2,DUMAIS Laurent - CAN,Men,24.0,CAN,17.4,15.9,17.3,18.1,17.5,9.5,9.2,0,0,0,0,,,,2015,2015-North American Cup 2,Final 2,82.02,3
LECLERC Myriam - CAN - North American Cup 4 - 2015 - Qualification 1,LECLERC Myriam - CAN,Women,27.0,CAN,8.7,10.5,12.2,9.8,12.9,7.5,7.3,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,60.43,24
GAGNON Alex Anne - CAN - North American Cup 3 - 2015 - Qualification 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,11.4,12.5,10.9,10.8,10.5,7.4,6.9,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,60.43,8
CARROLL Robert - USA - North American Cup 1 - 2015 - Qualification 1,CARROLL Robert - USA,Men,30.0,USA,17.2,17.1,15.6,16.2,15.2,7.6,7.7,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,75.23,17
RAY Hallee - USA - North American Cup 2 - 2015 - Qualification 1,RAY Hallee - USA,Women,22.0,USA,14.3,14.9,12.6,12.7,13.6,6.1,6.1,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,61.9,20
PORTELLO Ryan - CAN - North American Cup 2 - 2015 - Qualification 1,PORTELLO Ryan - CAN,Men,23.0,CAN,14.2,13.9,15.4,14.5,15.0,6.1,5.6,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,67.75,23
CHUNLAUD Kerrian - CAN - North American Cup 3 - 2015 - Qualification 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,13.6,15.5,16.3,16.3,17.0,7.9,8.1,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,76.55,4
CRESCIMANNO Sterling - USA - North American Cup 1 - 2015 - Final 1,CRESCIMANNO Sterling - USA,Men,28.0,USA,11.4,11.5,11.6,10.3,11.8,6.4,5.7,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,58.39,13
HAMEL Christel - CAN - North American Cup 3 - 2015 - Qualification 1,HAMEL Christel - CAN,Women,28.0,CAN,11.2,10.9,13.7,13.8,13.4,7.0,6.8,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,63.64,4
BOURRET Austin - USA - North American Cup 1 - 2015 - Final 1,BOURRET Austin - USA,Men,29.0,USA,18.0,18.4,18.1,18.2,17.2,8.0,8.2,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,83.22,3
TULLY Troy - USA - North American Cup 3 - 2015 - Final 2,TULLY Troy - USA,Men,28.0,USA,8.6,10.5,10.7,9.8,11.6,5.5,5.8,0,0,0,0,,,,2015,2015-North American Cup 3,Final 2,56.91,6
BRUNELLE Catherine - CAN - North American Cup 4 - 2015 - Qualification 1,BRUNELLE Catherine - CAN,Women,23.0,CAN,11.2,11.0,11.3,12.5,14.5,6.5,6.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,58.24,26
TULLY Troy - USA - North American Cup 1 - 2015 - Qualification 1,TULLY Troy - USA,Men,28.0,USA,16.9,18.4,18.2,17.7,17.1,8.0,7.6,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,81.99,3
GIACCIO Olivia - USA - North American Cup 1 - 2015 - Qualification 1,GIACCIO Olivia - USA,Women,20.0,USA,10.5,13.5,12.1,13.7,15.5,5.8,5.7,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,60.74,21
HIMBURY Madii - AUS - North American Cup 4 - 2015 - Final 1,HIMBURY Madii - AUS,Women,26.0,AUS,12.2,14.4,13.1,13.5,14.3,8.2,7.0,0,0,0,0,,,,2015,2015-North American Cup 4,Final 1,71.24,10
REILLY Trevor - USA - North American Cup 4 - 2015 - Qualification 1,REILLY Trevor - USA,Men,24.0,USA,14.1,15.2,13.9,11.3,14.8,7.5,8.3,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,71.24,25
CHALIFOUR Laurence - CAN - North American Cup 4 - 2015 - Qualification 1,CHALIFOUR Laurence - CAN,Women,24.0,CAN,11.8,10.4,11.1,10.8,11.9,4.2,4.0,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,57.42,27
MARKLE Searik - CAN - North American Cup 1 - 2015 - Qualification 1,MARKLE Searik - CAN,Women,23.0,CAN,14.3,12.0,13.0,13.6,11.9,6.4,6.9,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,64.23,13
SOLOMON Benni - USA - North American Cup 2 - 2015 - Qualification 1,SOLOMON Benni - USA,Men,23.0,USA,11.8,11.6,11.6,12.4,12.0,6.1,6.0,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,59.64,37
CARROLL Robert - USA - North American Cup 4 - 2015 - Final 1,CARROLL Robert - USA,Men,30.0,USA,16.8,17.4,16.7,17.1,17.8,9.1,9.5,0,0,0,0,,,,2015,2015-North American Cup 4,Final 1,85.67,4
CRESCIMANNO Sterling - USA - North American Cup 2 - 2015 - Qualification 1,CRESCIMANNO Sterling - USA,Men,28.0,USA,16.2,15.5,15.9,14.2,16.4,7.3,7.8,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,74.37,7
REILLY Trevor - USA - North American Cup 3 - 2015 - Qualification 1,REILLY Trevor - USA,Men,24.0,USA,13.1,13.2,14.2,12.1,14.7,5.8,5.3,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,64.93,26
OGIHARA Nagi - JPN - North American Cup 2 - 2015 - Qualification 1,OGIHARA Nagi - JPN,Women,22.0,JPN,7.8,10.2,8.3,6.7,8.5,5.8,5.7,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,44.22,46
STOLTZNER Lane - USA - North American Cup 2 - 2015 - Final 1,STOLTZNER Lane - USA,Women,30.0,USA,14.6,14.6,13.0,13.5,14.8,7.6,7.8,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,71.62,6
ECKHOFF Lindsey - USA - North American Cup 1 - 2015 - Qualification 1,ECKHOFF Lindsey - USA,Women,23.0,USA,12.1,12.0,11.4,12.2,13.3,5.6,6.3,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,58.54,24
BERGERON Julie - CAN - North American Cup 1 - 2015 - Qualification 1,BERGERON Julie - CAN,Women,24.0,CAN,14.3,14.2,15.5,15.8,12.9,6.0,6.5,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,67.38,10
PARK Anna - USA - North American Cup 1 - 2015 - Qualification 1,PARK Anna - USA,Women,23.0,USA,4.1,1.6,1.2,2.2,2.4,6.2,7.0,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,20.54,39
KOBER Joshua - CAN - North American Cup 3 - 2015 - Qualification 1,KOBER Joshua - CAN,Men,26.0,CAN,13.3,11.4,14.1,9.2,14.4,6.9,6.6,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,61.27,33
KAUF Jaelin - USA - North American Cup 4 - 2015 - Final 2,KAUF Jaelin - USA,Women,24.0,USA,2.3,2.9,5.9,6.3,5.5,8.4,8.5,1,0,0,0,,,,2015,2015-North American Cup 4,Final 2,45.92,6
LAWSON Kelly - USA - North American Cup 3 - 2015 - Qualification 1,LAWSON Kelly - USA,Women,24.0,USA,11.0,12.5,12.3,13.2,11.3,4.6,3.8,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,58.62,10
ZAUMSEIL Kealey - USA - North American Cup 1 - 2015 - Final 1,ZAUMSEIL Kealey - USA,Women,24.0,USA,16.4,15.4,15.5,15.7,16.8,7.8,7.6,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,75.4,3
BAILEY Hunter - USA - North American Cup 2 - 2015 - Qualification 1,BAILEY Hunter - USA,Men,24.0,USA,12.6,10.4,13.0,11.2,12.9,6.4,5.9,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,61.77,35
BROWN Berkley - CAN - North American Cup 4 - 2015 - Qualification 1,BROWN Berkley - CAN,Women,20.0,CAN,6.9,5.5,7.6,10.0,6.4,5.0,4.5,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,44.29,34
KOBER Jordan - CAN - North American Cup 4 - 2015 - Qualification 1,KOBER Jordan - CAN,Men,24.0,CAN,16.0,14.2,15.0,14.7,15.6,5.7,5.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,73.65,18
LOWELL Jesse - USA - North American Cup 1 - 2015 - Qualification 1,LOWELL Jesse - USA,Men,24.0,USA,13.7,15.4,15.9,14.1,12.2,7.4,7.2,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,67.31,28
MARKLE Searik - CAN - North American Cup 3 - 2015 - Qualification 1,MARKLE Searik - CAN,Women,23.0,CAN,1.6,2.7,1.1,2.4,4.0,6.7,7.2,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,32.42,33
KOENEN Connor - CAN - North American Cup 4 - 2015 - Qualification 1,KOENEN Connor - CAN,Men,27.0,CAN,14.0,14.6,14.6,14.4,14.2,7.6,8.1,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,71.44,24
HARTY Jack - USA - North American Cup 3 - 2015 - Qualification 1,HARTY Jack - USA,Men,24.0,USA,16.4,12.8,13.4,14.2,15.2,6.2,6.9,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,68.67,15
DUMAIS Laurent - CAN - North American Cup 1 - 2015 - Final 1,DUMAIS Laurent - CAN,Men,24.0,CAN,10.2,9.0,9.4,10.4,11.6,9.0,9.0,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,54.91,14
HICKMAN Lynne - USA - North American Cup 4 - 2015 - Qualification 1,HICKMAN Lynne - USA,Women,22.0,USA,6.6,8.9,9.4,8.1,8.3,4.6,4.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,44.08,35
OGIHARA Nagi - JPN - North American Cup 1 - 2015 - Qualification 1,OGIHARA Nagi - JPN,Women,22.0,JPN,8.8,10.6,10.1,8.6,10.2,5.0,4.3,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,46.89,33
LEBLANC Gabriel - CAN - North American Cup 3 - 2015 - Qualification 1,LEBLANC Gabriel - CAN,Men,23.0,CAN,14.2,13.2,11.8,11.2,11.0,5.0,4.4,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,58.68,38
PAULSEN Veronica - USA - North American Cup 4 - 2015 - Qualification 1,PAULSEN Veronica - USA,Women,27.0,USA,12.7,12.4,14.2,14.1,10.1,6.3,7.3,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,64.73,17
LECLERC Myriam - CAN - North American Cup 2 - 2015 - Final 1,LECLERC Myriam - CAN,Women,27.0,CAN,14.8,11.6,15.1,13.0,13.1,7.8,7.7,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,69.04,10
COHEN Gabriel - USA - North American Cup 4 - 2015 - Qualification 1,COHEN Gabriel - USA,Men,27.0,USA,12.1,13.8,15.0,13.1,15.0,8.2,7.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,70.41,30
CARROLL Robert - USA - North American Cup 3 - 2015 - Qualification 1,CARROLL Robert - USA,Men,30.0,USA,14.1,14.5,15.3,14.7,14.7,4.9,5.2,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,68.29,18
CHAPMAN DAVIES Rohan - AUS - North American Cup 4 - 2015 - Final 1,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,16.1,16.9,17.8,17.8,17.6,9.1,8.6,0,0,0,0,,,,2015,2015-North American Cup 4,Final 1,85.13,6
KOBER Jordan - CAN - North American Cup 3 - 2015 - Final 1,KOBER Jordan - CAN,Men,24.0,CAN,13.9,15.0,15.7,15.0,16.4,6.1,5.8,0,0,0,0,,,,2015,2015-North American Cup 3,Final 1,73.04,8
FOURNIER Noah - USA - North American Cup 4 - 2015 - Qualification 1,FOURNIER Noah - USA,Men,24.0,USA,13.8,14.0,13.0,13.1,13.5,7.6,7.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,67.67,38
GAGNON Sofiane - CAN - North American Cup 2 - 2015 - Qualification 1,GAGNON Sofiane - CAN,Women,21.0,CAN,13.8,12.5,14.8,13.0,14.2,4.9,5.3,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,63.3,16
MIROSHNIKOVA Dariia - RUS - North American Cup 1 - 2015 - Qualification 1,MIROSHNIKOVA Dariia - RUS,Women,24.0,RUS,0.1,0.1,0.1,0.1,0.1,5.8,5.1,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,6.6,43
DUMAIS Laurent - CAN - North American Cup 3 - 2015 - Qualification 1,DUMAIS Laurent - CAN,Men,24.0,CAN,4.0,4.0,4.2,1.1,6.0,8.9,9.2,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,31.41,52
MATHESON James - AUS - North American Cup 1 - 2015 - Qualification 1,MATHESON James - AUS,Men,25.0,AUS,15.9,16.8,17.2,16.7,14.2,8.8,8.8,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,76.39,12
HUMPHRIES Roanna - AUS - North American Cup 4 - 2015 - Final 1,HUMPHRIES Roanna - AUS,Women,27.0,AUS,15.2,14.0,15.6,15.2,14.9,7.0,7.5,0,0,0,0,,,,2015,2015-North American Cup 4,Final 1,75.59,5
JOOSTEN Matt - CAN - North American Cup 3 - 2015 - Final 1,JOOSTEN Matt - CAN,Men,27.0,CAN,13.4,15.0,14.5,12.8,15.0,7.9,8.4,0,0,0,0,,,,2015,2015-North American Cup 3,Final 1,72.49,9
GILBERT Valerie - CAN - North American Cup 3 - 2015 - Qualification 1,GILBERT Valerie - CAN,Women,22.0,CAN,11.5,9.1,13.5,12.2,10.5,5.4,6.3,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,57.78,12
ANDISON Robbie - CAN - North American Cup 2 - 2015 - Qualification 1,ANDISON Robbie - CAN,Men,23.0,CAN,15.6,16.3,15.1,16.0,14.9,7.8,7.9,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,74.18,10
GAGNON Alex Anne - CAN - North American Cup 2 - 2015 - Final 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,14.6,13.3,15.1,13.6,13.2,7.0,7.8,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,69.24,9
SHAVER Morgan - USA - North American Cup 1 - 2015 - Qualification 1,SHAVER Morgan - USA,Women,25.0,USA,10.1,10.0,10.5,10.1,6.2,6.1,6.1,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,48.87,32
JOHNSON Tess - USA - North American Cup 1 - 2015 - Qualification 1,JOHNSON Tess - USA,Women,20.0,USA,14.9,16.4,16.1,16.1,16.8,6.6,7.0,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,75.04,3
JOHNSON Tess - USA - North American Cup 1 - 2015 - Final 2,JOHNSON Tess - USA,Women,20.0,USA,15.6,15.0,15.2,17.4,16.2,7.4,6.8,0,0,0,0,,,,2015,2015-North American Cup 1,Final 2,75.04,3
HIMBURY Madii - AUS - North American Cup 4 - 2015 - Qualification 1,HIMBURY Madii - AUS,Women,26.0,AUS,13.4,13.6,12.4,15.2,14.4,8.3,8.6,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,70.47,7
WOOD Georgia - AUS - North American Cup 2 - 2015 - Qualification 1,WOOD Georgia - AUS,Women,23.0,AUS,12.6,14.3,14.1,11.6,12.7,6.4,6.0,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,61.25,24
KELLY Brenden - CAN - North American Cup 2 - 2015 - Final 2,KELLY Brenden - CAN,Men,25.0,CAN,16.0,15.4,15.6,15.0,13.6,8.5,8.0,0,0,0,0,,,,2015,2015-North American Cup 2,Final 2,74.76,5
KAUF Jaelin - USA - North American Cup 1 - 2015 - Qualification 1,KAUF Jaelin - USA,Women,24.0,USA,16.3,15.2,15.2,15.4,15.6,6.0,6.0,1,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,72.92,6
YIN Krystle - AUS - North American Cup 2 - 2015 - Final 1,YIN Krystle - AUS,Women,22.0,AUS,15.6,15.7,13.5,14.5,16.2,7.1,7.5,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,71.32,7
BAKER Taryn - USA - North American Cup 4 - 2015 - Qualification 1,BAKER Taryn - USA,Women,23.0,USA,11.6,13.4,13.6,14.6,15.5,6.8,6.9,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,67.83,13
BERGERON Julie - CAN - North American Cup 3 - 2015 - Qualification 1,BERGERON Julie - CAN,Women,24.0,CAN,11.0,13.0,12.3,12.3,12.4,7.1,6.6,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,61.65,6
LESEUR Matthew - BER - North American Cup 2 - 2015 - Qualification 1,LESEUR Matthew - BER,Men,22.0,BER,14.8,16.1,14.7,13.7,15.1,6.1,6.1,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,67.01,25
GAGNON Alex Anne - CAN - North American Cup 1 - 2015 - Qualification 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,12.9,14.4,14.4,15.3,13.2,6.8,6.9,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,66.57,12
SHAFFER Lulu - USA - North American Cup 4 - 2015 - Qualification 1,SHAFFER Lulu - USA,Women,21.0,USA,9.5,10.4,12.5,12.2,8.2,7.0,7.2,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,62.15,19
CRESCIMANNO Sterling - USA - North American Cup 2 - 2015 - Final 1,CRESCIMANNO Sterling - USA,Men,28.0,USA,15.8,16.7,16.8,16.4,15.3,8.0,8.3,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,76.53,7
ZEMBA Bryan - USA - North American Cup 4 - 2015 - Qualification 1,ZEMBA Bryan - USA,Men,29.0,USA,17.6,18.0,17.7,17.9,18.3,6.8,8.0,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,84.93,2
PORTELLO Ryan - CAN - North American Cup 1 - 2015 - Qualification 1,PORTELLO Ryan - CAN,Men,23.0,CAN,10.1,12.0,10.1,11.3,8.7,5.8,6.0,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,52.21,33
SPENCE Noah - CAN - North American Cup 3 - 2015 - Qualification 1,SPENCE Noah - CAN,Men,23.0,CAN,7.8,7.4,7.7,5.7,7.5,4.1,3.9,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,38.37,49
HEDRICK Joel - USA - North American Cup 4 - 2015 - Final 1,HEDRICK Joel - USA,Men,23.0,USA,17.0,17.7,17.8,18.3,17.9,8.8,8.7,0,0,0,0,,,,2015,2015-North American Cup 4,Final 1,86.39,3
CHAPMAN DAVIES Rohan - AUS - North American Cup 1 - 2015 - Final 2,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,17.7,18.2,16.5,18.1,17.0,7.8,8.2,0,0,0,0,,,,2015,2015-North American Cup 1,Final 2,82.38,3
SCHILD Morgan - USA - North American Cup 1 - 2015 - Final 2,SCHILD Morgan - USA,Women,23.0,USA,13.5,12.5,12.2,15.4,14.9,7.6,8.1,0,0,0,0,,,,2015,2015-North American Cup 1,Final 2,70.61,4
MUSTARD Lindsay - USA - North American Cup 3 - 2015 - Qualification 1,MUSTARD Lindsay - USA,Women,27.0,USA,9.8,7.5,6.8,9.9,11.0,8.0,7.3,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,53.82,17
CHAPMAN DAVIES Rohan - AUS - North American Cup 4 - 2015 - Final 2,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,16.3,17.2,16.9,18.1,17.9,8.8,8.6,0,0,0,0,,,,2015,2015-North American Cup 4,Final 2,84.98,3
CHUNLAUD Kerrian - CAN - North American Cup 2 - 2015 - Qualification 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,0.4,0.7,1.8,1.1,0.4,8.2,8.1,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,19.64,48
JENSON Alex - USA - North American Cup 3 - 2015 - Final 1,JENSON Alex - USA,Women,25.0,USA,12.5,12.1,14.0,13.1,13.6,6.6,7.0,0,0,0,0,,,,2015,2015-North American Cup 3,Final 1,70.83,4
GILBERT Valerie - CAN - North American Cup 1 - 2015 - Final 1,GILBERT Valerie - CAN,Women,22.0,CAN,5.8,3.0,3.8,8.6,5.0,9.0,8.2,0,0,0,0,,,,2015,2015-North American Cup 1,Final 1,27.99,16
NADEAU Jean Christophe - CAN - North American Cup 2 - 2015 - Qualification 1,NADEAU Jean Christophe - CAN,Men,22.0,CAN,11.0,12.0,11.3,12.5,9.6,7.2,6.8,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,57.91,39
DUFRESNE Gabriel - CAN - North American Cup 2 - 2015 - Qualification 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,16.0,15.3,16.0,16.0,17.2,7.7,7.8,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,74.2,9
HEDRICK Joel - USA - North American Cup 3 - 2015 - Qualification 1,HEDRICK Joel - USA,Men,23.0,USA,14.6,16.8,14.9,13.0,16.8,7.5,7.8,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,74.26,5
ANDISON Robbie - CAN - North American Cup 3 - 2015 - Qualification 1,ANDISON Robbie - CAN,Men,23.0,CAN,13.4,13.1,12.6,14.0,14.6,7.5,7.6,0,0,0,0,,,,2015,2015-North American Cup 3,Qualification 1,68.23,19
ANDISON Robbie - CAN - North American Cup 2 - 2015 - Final 1,ANDISON Robbie - CAN,Men,23.0,CAN,16.0,16.7,17.1,15.6,16.0,7.9,7.4,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,73.57,12
JENSON Alex - USA - North American Cup 3 - 2015 - Final 2,JENSON Alex - USA,Women,25.0,USA,0.7,2.4,2.3,0.1,2.7,5.0,5.8,0,0,0,0,,,,2015,2015-North American Cup 3,Final 2,31.27,6
GUELI Claudia - AUS - North American Cup 2 - 2015 - Final 1,GUELI Claudia - AUS,Women,23.0,AUS,12.8,14.3,13.8,12.6,13.9,5.8,6.2,0,0,0,0,,,,2015,2015-North American Cup 2,Final 1,64.26,13
LAURIA John - USA - North American Cup 4 - 2015 - Qualification 1,LAURIA John - USA,Men,23.0,USA,8.0,9.7,8.5,7.8,10.6,5.5,6.7,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,49.7,47
PERRY Bruce - USA - North American Cup 1 - 2015 - Qualification 1,PERRY Bruce - USA,Men,25.0,USA,18.2,17.8,17.8,18.1,17.2,8.6,7.9,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,82.87,1
YIN Krystle - AUS - North American Cup 4 - 2015 - Qualification 1,YIN Krystle - AUS,Women,22.0,AUS,0.8,0.2,1.4,1.6,0.3,6.3,7.0,0,0,0,0,,,,2015,2015-North American Cup 4,Qualification 1,26.84,38
JOOSTEN Matt - CAN - North American Cup 2 - 2015 - Qualification 1,JOOSTEN Matt - CAN,Men,27.0,CAN,13.0,14.2,12.1,14.4,13.6,6.8,5.9,0,0,0,0,,,,2015,2015-North American Cup 2,Qualification 1,66.68,26
HARFST Leif - GER - North American Cup 1 - 2015 - Qualification 1,HARFST Leif - GER,Men,26.0,GER,16.2,15.1,14.3,15.4,14.0,4.8,4.1,0,0,0,0,,,,2015,2015-North American Cup 1,Qualification 1,64.44,30
