Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
LOWEREE Brittany - USA - North American Cup 2 - 2011 - Final 1,78.17,5,Women,4.1,4.1,4.3,4.2,4.2,1.9,1.7,Finals,2011,2011-North American Cup 2,Final 1,,LOWEREE Brittany - USA
KLOSER Heidi - USA - North American Cup 2 - 2011 - Final 1,77.23,6,Women,4.3,4.1,4.1,3.9,4.1,1.7,1.6,Finals,2011,2011-North American Cup 2,Final 1,,KLOSER Heidi - USA
OAKLEY KC - USA - North American Cup 2 - 2011 - Final 1,76.33,7,Women,3.6,3.4,3.8,3.8,4.1,1.9,1.7,Finals,2011,2011-North American Cup 2,Final 1,,OAKLEY KC - USA
ITO Satsuki - JPN - North American Cup 2 - 2011 - Final 1,73.53,8,Women,4.2,3.7,4.0,3.9,3.4,1.5,1.5,Finals,2011,2011-North American Cup 2,Final 1,,ITO Satsuki - JPN
MILLER Rebecca - USA - North American Cup 2 - 2011 - Final 1,73.0,9,Women,4.1,3.9,4.1,4.0,4.0,1.4,1.2,Finals,2011,2011-North American Cup 2,Final 1,,MILLER Rebecca - USA
STOLTZNER Lane - USA - North American Cup 2 - 2011 - Final 1,71.07,10,Women,3.4,3.3,3.6,3.7,3.5,1.4,1.5,Finals,2011,2011-North American Cup 2,Final 1,,STOLTZNER Lane - USA
MCCARGO Keaton - USA - North American Cup 2 - 2011 - Final 1,71.0,11,Women,4.3,3.8,4.3,4.0,3.8,1.3,1.4,Finals,2011,2011-North American Cup 2,Final 1,,MCCARGO Keaton - USA
LAWSON Alyssa - USA - North American Cup 2 - 2011 - Final 1,70.9,12,Women,4.0,3.9,3.6,3.4,3.9,1.7,1.8,Finals,2011,2011-North American Cup 2,Final 1,,LAWSON Alyssa - USA
IWAMOTO Ako - JPN - North American Cup 2 - 2011 - Final 1,70.43,13,Women,3.4,3.3,3.2,3.5,3.5,1.9,1.9,Finals,2011,2011-North American Cup 2,Final 1,,IWAMOTO Ako - JPN
HENCEROTH Whitney - USA - North American Cup 2 - 2011 - Final 1,68.87,14,Women,3.4,3.5,3.7,3.4,2.9,1.3,1.4,Finals,2011,2011-North American Cup 2,Final 1,,HENCEROTH Whitney - USA
DIGRAVIO Alison - USA - North American Cup 2 - 2011 - Final 1,68.4,15,Women,3.5,3.6,4.0,4.1,3.7,1.1,1.1,Finals,2011,2011-North American Cup 2,Final 1,,DIGRAVIO Alison - USA
SMITH Elizabeth - USA - North American Cup 2 - 2011 - Final 1,62.1,16,Women,2.9,2.5,2.7,3.1,3.1,1.6,1.7,Finals,2011,2011-North American Cup 2,Final 1,,SMITH Elizabeth - USA
KARIOTIS Ali - USA - North American Cup 2 - 2011 - Qualification 1,57.67,17,Women,1.4,1.1,1.6,1.6,0.5,1.9,1.8,Qualification,2011,2011-North American Cup 2,Qualification 1,,KARIOTIS Ali - USA
PETERS Tali - USA - North American Cup 2 - 2011 - Qualification 1,56.63,18,Women,2.0,1.6,3.0,1.4,2.4,1.5,1.6,Qualification,2011,2011-North American Cup 2,Qualification 1,,PETERS Tali - USA
SANTA OLALLA Reyes - SPA - North American Cup 2 - 2011 - Qualification 1,55.13,19,Women,0.9,1.0,2.1,1.4,1.9,1.3,1.2,Qualification,2011,2011-North American Cup 2,Qualification 1,,SANTA OLALLA Reyes - SPA
MUSTARD Lindsay - USA - North American Cup 2 - 2011 - Qualification 1,51.63,20,Women,1.0,1.3,1.4,1.9,1.5,0.4,0.3,Qualification,2011,2011-North American Cup 2,Qualification 1,,MUSTARD Lindsay - USA
KLOSER Heidi - USA - North American Cup 3 - 2011 - Final 1,84.23,1,Women,4.4,4.4,4.4,4.3,4.4,2.0,1.9,Finals,2011,2011-North American Cup 3,Final 1,,KLOSER Heidi - USA
HENITIUK Chelsea - CAN - North American Cup 3 - 2011 - Final 1,80.07,2,Women,3.9,4.1,4.4,4.2,4.3,1.8,1.8,Finals,2011,2011-North American Cup 3,Final 1,,HENITIUK Chelsea - CAN
DUFOUR LAPOINTE Maxime - CAN - North American Cup 3 - 2011 - Final 1,77.53,3,Women,4.1,4.2,4.2,4.4,4.2,1.7,1.8,Finals,2011,2011-North American Cup 3,Final 1,,DUFOUR LAPOINTE Maxime - CAN
OAKLEY KC - USA - North American Cup 3 - 2011 - Final 1,76.5,4,Women,3.7,3.6,3.8,4.2,4.0,2.1,2.1,Finals,2011,2011-North American Cup 3,Final 1,,OAKLEY KC - USA
DIGRAVIO Alison - USA - North American Cup 3 - 2011 - Final 1,76.03,5,Women,4.1,4.3,4.3,4.2,4.2,1.3,1.4,Finals,2011,2011-North American Cup 3,Final 1,,DIGRAVIO Alison - USA
DUFRESNE Alexandra - CAN - North American Cup 3 - 2011 - Final 1,75.87,6,Women,4.2,3.8,4.1,4.2,3.9,2.1,2.0,Finals,2011,2011-North American Cup 3,Final 1,,DUFRESNE Alexandra - CAN
STOLTZNER Lane - USA - North American Cup 3 - 2011 - Final 1,74.87,7,Women,4.0,3.8,4.3,4.3,4.2,1.4,1.4,Finals,2011,2011-North American Cup 3,Final 1,,STOLTZNER Lane - USA
SNYDERMAN Kayla - USA - North American Cup 3 - 2011 - Final 1,74.63,8,Women,4.3,4.2,4.0,4.0,4.1,1.2,1.1,Finals,2011,2011-North American Cup 3,Final 1,,SNYDERMAN Kayla - USA
SERRA Annie - USA - North American Cup 3 - 2011 - Final 1,74.07,9,Women,3.8,3.6,4.0,3.6,4.0,1.6,1.7,Finals,2011,2011-North American Cup 3,Final 1,,SERRA Annie - USA
ITO Satsuki - JPN - North American Cup 3 - 2011 - Final 1,73.97,10,Women,3.7,4.1,4.0,4.1,3.6,1.8,1.6,Finals,2011,2011-North American Cup 3,Final 1,,ITO Satsuki - JPN
BILODEAU Beatrice - CAN - North American Cup 3 - 2011 - Final 1,72.43,11,Women,3.8,4.0,4.2,4.0,4.2,2.1,1.9,Finals,2011,2011-North American Cup 3,Final 1,,BILODEAU Beatrice - CAN
ONEILL Taylah - AUS - North American Cup 3 - 2011 - Final 1,67.07,12,Women,3.8,3.5,3.7,3.5,3.8,1.9,1.8,Finals,2011,2011-North American Cup 3,Final 1,,ONEILL Taylah - AUS
LAWSON Alyssa - USA - North American Cup 3 - 2011 - Final 1,65.47,13,Women,3.8,3.4,3.3,3.5,3.3,1.7,1.7,Finals,2011,2011-North American Cup 3,Final 1,,LAWSON Alyssa - USA
KARIOTIS Ali - USA - North American Cup 3 - 2011 - Final 1,58.77,14,Women,2.8,2.3,2.2,3.2,2.8,1.4,1.6,Finals,2011,2011-North American Cup 3,Final 1,,KARIOTIS Ali - USA
MUSTARD Lindsay - USA - North American Cup 3 - 2011 - Final 1,58.03,15,Women,2.7,2.7,2.7,2.5,2.2,1.4,1.2,Finals,2011,2011-North American Cup 3,Final 1,,MUSTARD Lindsay - USA
ICHIMURA Miki - JPN - North American Cup 3 - 2011 - Final 1,55.67,16,Women,2.3,2.2,2.1,2.5,2.2,2.0,2.1,Finals,2011,2011-North American Cup 3,Final 1,,ICHIMURA Miki - JPN
SMITH Elizabeth - USA - North American Cup 3 - 2011 - Qualification 1,54.44,17,Women,1.9,1.8,1.0,1.9,1.9,1.1,1.0,Qualification,2011,2011-North American Cup 3,Qualification 1,,SMITH Elizabeth - USA
DZIEMIAN Nessa - USA - North American Cup 3 - 2011 - Qualification 1,53.8,18,Women,1.6,1.3,1.7,2.3,1.6,0.8,0.7,Qualification,2011,2011-North American Cup 3,Qualification 1,,DZIEMIAN Nessa - USA
WARING Kristi - USA - North American Cup 3 - 2011 - Qualification 1,52.14,19,Women,1.7,1.8,1.1,1.4,1.6,0.8,1.0,Qualification,2011,2011-North American Cup 3,Qualification 1,,WARING Kristi - USA
KHOSLA Anu - USA - North American Cup 3 - 2011 - Qualification 1,48.77,20,Women,1.7,2.0,1.4,2.2,2.0,1.2,1.4,Qualification,2011,2011-North American Cup 3,Qualification 1,,KHOSLA Anu - USA
KARIOTIS Ali - USA - North American Cup 4 - 2011 - Final 1,75.2,1,Women,3.9,4.2,4.4,4.1,4.2,17.0,19.0,Finals,2011,2011-North American Cup 4,Final 1,,KARIOTIS Ali - USA
OAKLEY KC - USA - North American Cup 4 - 2011 - Final 1,74.73,2,Women,3.8,4.0,4.0,3.9,4.1,22.0,21.0,Finals,2011,2011-North American Cup 4,Final 1,,OAKLEY KC - USA
DUFOUR LAPOINTE Maxime - CAN - North American Cup 4 - 2011 - Final 1,74.33,3,Women,4.2,4.3,4.4,4.2,4.3,14.0,17.0,Finals,2011,2011-North American Cup 4,Final 1,,DUFOUR LAPOINTE Maxime - CAN
DIGRAVIO Alison - USA - North American Cup 4 - 2011 - Final 1,72.77,4,Women,3.9,4.1,4.0,4.2,4.2,19.0,18.0,Finals,2011,2011-North American Cup 4,Final 1,,DIGRAVIO Alison - USA
BILODEAU Beatrice - CAN - North American Cup 4 - 2011 - Final 1,72.5,5,Women,4.0,4.1,4.0,3.7,4.0,18.0,19.0,Finals,2011,2011-North American Cup 4,Final 1,,BILODEAU Beatrice - CAN
LOWEREE Brittany - USA - North American Cup 4 - 2011 - Final 1,71.27,6,Women,4.0,4.2,4.2,4.3,4.1,17.0,16.0,Finals,2011,2011-North American Cup 4,Final 1,,LOWEREE Brittany - USA
ALBERT Kelsey - USA - North American Cup 4 - 2011 - Final 1,66.97,7,Women,3.6,3.5,3.9,3.7,3.4,18.0,18.0,Finals,2011,2011-North American Cup 4,Final 1,,ALBERT Kelsey - USA
SERRA Annie - USA - North American Cup 4 - 2011 - Final 1,66.67,8,Women,4.0,3.5,3.7,3.9,3.6,14.0,15.0,Finals,2011,2011-North American Cup 4,Final 1,,SERRA Annie - USA
MILLER Rebecca - USA - North American Cup 4 - 2011 - Final 1,66.0,9,Women,3.6,3.9,4.0,3.8,3.8,14.0,13.0,Finals,2011,2011-North American Cup 4,Final 1,,MILLER Rebecca - USA
LAWSON Alyssa - USA - North American Cup 4 - 2011 - Final 1,64.33,10,Women,3.8,3.7,3.6,3.7,3.6,15.0,14.0,Finals,2011,2011-North American Cup 4,Final 1,,LAWSON Alyssa - USA
BUREAU Julie - CAN - North American Cup 4 - 2011 - Final 1,64.23,11,Women,3.5,3.6,3.8,3.7,3.5,20.0,22.0,Finals,2011,2011-North American Cup 4,Final 1,,BUREAU Julie - CAN
HAMEL Christel - CAN - North American Cup 4 - 2011 - Final 1,63.83,12,Women,3.8,3.7,3.7,3.7,3.8,11.0,10.0,Finals,2011,2011-North American Cup 4,Final 1,,HAMEL Christel - CAN
HENCEROTH Whitney - USA - North American Cup 4 - 2011 - Final 1,60.6,13,Women,3.3,3.2,3.0,3.4,3.3,12.0,12.0,Finals,2011,2011-North American Cup 4,Final 1,,HENCEROTH Whitney - USA
BURCIN Kayla - USA - North American Cup 4 - 2011 - Final 1,35.83,14,Women,1.0,1.4,1.4,2.0,1.6,9.0,9.0,Finals,2011,2011-North American Cup 4,Final 1,,BURCIN Kayla - USA
STEIN Alexa - USA - North American Cup 4 - 2011 - Final 1,19.87,15,Women,1.2,0.7,1.1,0.9,0.8,13.0,12.0,Finals,2011,2011-North American Cup 4,Final 1,,STEIN Alexa - USA
DUFRESNE Alexandra - CAN - North American Cup 4 - 2011 - Final 1,11.6,16,Women,0.1,0.1,0.1,0.1,0.4,23.0,22.0,Finals,2011,2011-North American Cup 4,Final 1,,DUFRESNE Alexandra - CAN
JENSON Alex - USA - North American Cup 4 - 2011 - Qualification 1,10.840000000000002,17,Women,3.2,2.8,3.4,3.2,3.3,8.0,10.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,JENSON Alex - USA
GOLDSTEIN Rebecca - USA - North American Cup 4 - 2011 - Qualification 1,10.24,18,Women,2.7,3.5,3.4,3.0,3.0,11.0,10.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,GOLDSTEIN Rebecca - USA
WITT Aspen - USA - North American Cup 4 - 2011 - Qualification 1,10.17,19,Women,3.7,3.4,2.8,3.3,3.0,11.0,11.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,WITT Aspen - USA
TADDEO Tania - CAN - North American Cup 4 - 2011 - Qualification 1,7.799999999999995,20,Women,3.2,3.1,3.4,2.9,2.9,14.0,14.0,Qualification,2011,2011-North American Cup 4,Qualification 1,,TADDEO Tania - CAN
NAUDE Andi - CAN - North American Cup 4 - 2012 - Final 2,71.17,1,Women,4.1,3.7,3.4,3.6,3.6,2.0,2.1,Finals,2012,2012-North American Cup 4,Final 2,,NAUDE Andi - CAN
KARIOTIS Ali - USA - North American Cup 4 - 2012 - Final 2,68.5,2,Women,2.9,3.3,2.5,3.4,3.7,1.8,2.0,Finals,2012,2012-North American Cup 4,Final 2,,KARIOTIS Ali - USA
PARK Anna - USA - North American Cup 4 - 2012 - Final 2,66.37,3,Women,3.4,3.6,2.4,3.4,3.4,1.2,1.2,Finals,2012,2012-North American Cup 4,Final 2,,PARK Anna - USA
ALBERT Kelsey - USA - North American Cup 4 - 2012 - Final 2,64.53,4,Women,3.3,3.5,3.1,3.2,3.2,1.6,1.3,Finals,2012,2012-North American Cup 4,Final 2,,ALBERT Kelsey - USA
HAMEL Christel - CAN - North American Cup 4 - 2012 - Final 1,63.17,5,Women,3.6,3.9,3.9,3.8,4.0,1.4,1.6,Finals,2012,2012-North American Cup 4,Final 1,,HAMEL Christel - CAN
LAWSON Alyssa - USA - North American Cup 4 - 2012 - Final 1,62.63000000000001,6,Women,3.9,4.1,3.5,3.8,3.9,1.3,1.4,Finals,2012,2012-North American Cup 4,Final 1,,LAWSON Alyssa - USA
DIGRAVIO Alison - USA - North American Cup 4 - 2012 - Final 1,60.7,7,Women,3.6,3.2,3.5,3.7,3.7,1.8,1.8,Finals,2012,2012-North American Cup 4,Final 1,,DIGRAVIO Alison - USA
STOLTZNER Lane - USA - North American Cup 4 - 2012 - Final 1,60.269999999999996,8,Women,3.7,3.5,3.3,3.5,3.6,1.4,1.0,Finals,2012,2012-North American Cup 4,Final 1,,STOLTZNER Lane - USA
LECLERC Myriam - CAN - North American Cup 4 - 2012 - Final 1,57.43000000000001,9,Women,3.2,3.4,3.0,2.9,3.6,1.8,2.0,Finals,2012,2012-North American Cup 4,Final 1,,LECLERC Myriam - CAN
CHAPMAN DAVIES Emma - AUS - North American Cup 4 - 2012 - Final 1,55.370000000000005,10,Women,3.3,3.8,3.9,3.4,3.6,1.7,1.6,Finals,2012,2012-North American Cup 4,Final 1,,CHAPMAN DAVIES Emma - AUS
GAGNON Alex Anne - CAN - North American Cup 4 - 2012 - Final 1,54.0,11,Women,2.6,3.3,2.8,2.8,3.5,1.2,1.3,Finals,2012,2012-North American Cup 4,Final 1,,GAGNON Alex Anne - CAN
PAULSEN Veronica - USA - North American Cup 4 - 2012 - Final 1,52.330000000000005,12,Women,3.0,3.4,3.2,3.3,3.1,1.4,1.1,Finals,2012,2012-North American Cup 4,Final 1,,PAULSEN Veronica - USA
JENSON Alex - USA - North American Cup 4 - 2012 - Final 1,51.13,13,Women,2.9,3.2,2.5,2.7,3.1,1.1,1.0,Finals,2012,2012-North American Cup 4,Final 1,,JENSON Alex - USA
HIMBURY Madii - AUS - North American Cup 4 - 2012 - Final 1,49.970000000000006,14,Women,3.2,3.0,3.1,3.0,3.0,1.5,1.5,Finals,2012,2012-North American Cup 4,Final 1,,HIMBURY Madii - AUS
MCCARGO Keaton - USA - North American Cup 4 - 2012 - Final 1,49.900000000000006,15,Women,2.4,2.4,0.9,2.3,2.6,1.5,1.7,Finals,2012,2012-North American Cup 4,Final 1,,MCCARGO Keaton - USA
PHILLIPS Aunika - USA - North American Cup 4 - 2012 - Final 1,45.57,16,Women,2.9,3.1,2.6,3.0,3.3,1.4,1.5,Finals,2012,2012-North American Cup 4,Final 1,,PHILLIPS Aunika - USA
HALLIWELL Nicola - CAN - North American Cup 4 - 2012 - Qualification 1,63.730000000000004,17,Women,2.6,2.5,2.3,2.4,2.5,1.7,1.7,Qualification,2012,2012-North American Cup 4,Qualification 1,,HALLIWELL Nicola - CAN
BAZINET Katrine - CAN - North American Cup 4 - 2012 - Qualification 1,63.43,18,Women,2.3,3.0,1.9,1.9,2.7,1.6,1.8,Qualification,2012,2012-North American Cup 4,Qualification 1,,BAZINET Katrine - CAN
LAMBERT Clare - CAN - North American Cup 4 - 2012 - Qualification 1,63.09,19,Women,3.0,3.3,3.0,2.7,2.6,1.1,1.2,Qualification,2012,2012-North American Cup 4,Qualification 1,,LAMBERT Clare - CAN
IWAMOTO Ako - JPN - North American Cup 4 - 2012 - Qualification 1,62.79,20,Women,2.7,2.7,2.6,2.6,3.0,1.6,1.7,Qualification,2012,2012-North American Cup 4,Qualification 1,,IWAMOTO Ako - JPN
DIGRAVIO Alison - USA - North American Cup 5 - 2012 - Final 2,74.07,1,Women,4.0,4.2,4.2,4.1,4.2,2.1,2.0,Finals,2012,2012-North American Cup 5,Final 2,,DIGRAVIO Alison - USA
DUFRESNE Alexandra - CAN - North American Cup 5 - 2012 - Final 2,70.83,2,Women,3.6,3.9,4.0,3.6,3.9,1.9,2.0,Finals,2012,2012-North American Cup 5,Final 2,,DUFRESNE Alexandra - CAN
KARIOTIS Ali - USA - North American Cup 5 - 2012 - Final 2,67.5,3,Women,3.5,3.6,3.5,3.4,3.6,1.6,1.8,Finals,2012,2012-North American Cup 5,Final 2,,KARIOTIS Ali - USA
ITO Azusa - JPN - North American Cup 5 - 2012 - Final 1,66.53,4,Women,4.2,4.2,3.9,3.9,4.1,2.0,2.1,Finals,2012,2012-North American Cup 5,Final 1,,ITO Azusa - JPN
BILODEAU Beatrice - CAN - North American Cup 5 - 2012 - Final 1,66.3,5,Women,3.8,3.1,4.1,3.9,3.7,1.9,1.7,Finals,2012,2012-North American Cup 5,Final 1,,BILODEAU Beatrice - CAN
DZIEMIAN Nessa - USA - North American Cup 5 - 2012 - Final 1,66.0,6,Women,4.0,3.7,3.9,3.8,3.9,2.2,2.1,Finals,2012,2012-North American Cup 5,Final 1,,DZIEMIAN Nessa - USA
ALBERT Kelsey - USA - North American Cup 5 - 2012 - Final 1,65.17,7,Women,3.5,3.8,4.0,3.7,3.7,2.0,2.0,Finals,2012,2012-North American Cup 5,Final 1,,ALBERT Kelsey - USA
GAGNON Alex Anne - CAN - North American Cup 5 - 2012 - Final 1,65.03,8,Women,3.6,3.7,3.6,3.6,3.8,1.8,1.8,Finals,2012,2012-North American Cup 5,Final 1,,GAGNON Alex Anne - CAN
ZAUMSEIL Kealey - USA - North American Cup 5 - 2012 - Final 1,64.97,9,Women,3.7,3.8,3.9,3.9,3.8,1.9,2.0,Finals,2012,2012-North American Cup 5,Final 1,,ZAUMSEIL Kealey - USA
JENSON Alex - USA - North American Cup 5 - 2012 - Final 1,60.47,10,Women,3.3,3.8,3.5,3.5,3.3,1.8,1.7,Finals,2012,2012-North American Cup 5,Final 1,,JENSON Alex - USA
BENEDICT Allison - USA - North American Cup 5 - 2012 - Final 1,60.400000000000006,11,Women,3.8,3.8,3.7,3.4,3.7,1.7,1.6,Finals,2012,2012-North American Cup 5,Final 1,,BENEDICT Allison - USA
BURCIN Kayla - USA - North American Cup 5 - 2012 - Final 1,57.07,12,Women,3.5,3.4,3.4,3.5,3.8,2.4,2.3,Finals,2012,2012-North American Cup 5,Final 1,,BURCIN Kayla - USA
CURTIS Alta - USA - North American Cup 5 - 2012 - Final 1,56.03,13,Women,3.4,3.3,3.0,3.4,3.5,1.8,1.8,Finals,2012,2012-North American Cup 5,Final 1,,CURTIS Alta - USA
NAUDE Andi - CAN - North American Cup 5 - 2012 - Final 1,53.87,14,Women,2.1,2.1,2.4,2.7,2.0,2.2,2.2,Finals,2012,2012-North American Cup 5,Final 1,,NAUDE Andi - CAN
HARADA Kotone - JPN - North American Cup 5 - 2012 - Qualification 1,66.83,15,Women,3.0,3.3,3.6,2.9,3.1,1.5,1.4,Qualification,2012,2012-North American Cup 5,Qualification 1,,HARADA Kotone - JPN
PARK Anna - USA - North American Cup 5 - 2012 - Qualification 1,65.13,16,Women,1.9,2.0,2.5,2.1,1.7,2.0,2.1,Qualification,2012,2012-North American Cup 5,Qualification 1,,PARK Anna - USA
MOORES Megan - USA - North American Cup 5 - 2012 - Qualification 1,63.459999999999994,17,Women,2.3,3.2,2.9,2.8,3.0,1.0,0.8,Qualification,2012,2012-North American Cup 5,Qualification 1,,MOORES Megan - USA
HALLIWELL Nicola - CAN - North American Cup 5 - 2012 - Qualification 1,60.26,18,Women,2.8,2.5,2.5,2.6,2.6,1.6,1.7,Qualification,2012,2012-North American Cup 5,Qualification 1,,HALLIWELL Nicola - CAN
MARCOUX Sophie - CAN - North American Cup 5 - 2012 - Qualification 1,60.059999999999995,19,Women,2.5,2.4,2.9,2.2,1.9,1.6,1.5,Qualification,2012,2012-North American Cup 5,Qualification 1,,MARCOUX Sophie - CAN
SCHWARTZ Sophia - USA - North American Cup 5 - 2012 - Qualification 1,59.33,20,Women,2.2,2.6,2.3,2.1,2.0,0.5,0.5,Qualification,2012,2012-North American Cup 5,Qualification 1,,SCHWARTZ Sophia - USA
NAUDE Andi - CAN - North American Cup 3 - 2012 - Final 2,83.0,1,Women,4.2,4.2,4.2,4.2,4.2,23.0,22.0,Finals,2012,2012-North American Cup 3,Final 2,,NAUDE Andi - CAN
KARIOTIS Ali - USA - North American Cup 3 - 2012 - Final 2,79.77,2,Women,4.1,3.7,4.1,3.7,4.0,23.0,22.0,Finals,2012,2012-North American Cup 3,Final 2,,KARIOTIS Ali - USA
SCHWARTZ Sophia - USA - North American Cup 3 - 2012 - Final 2,65.87,3,Women,3.3,3.5,2.8,2.7,3.2,14.0,16.0,Finals,2012,2012-North American Cup 3,Final 2,,SCHWARTZ Sophia - USA
DIGRAVIO Alison - USA - North American Cup 3 - 2012 - Final 2,31.7,4,Women,1.3,0.4,0.6,0.5,0.9,19.0,20.0,Finals,2012,2012-North American Cup 3,Final 2,,DIGRAVIO Alison - USA
PARK Anna - USA - North American Cup 3 - 2012 - Final 1,31.070000000000004,5,Women,3.7,3.8,3.6,3.2,3.6,18.0,19.0,Finals,2012,2012-North American Cup 3,Final 1,,PARK Anna - USA
ALBERT Kelsey - USA - North American Cup 3 - 2012 - Final 1,30.50000000000001,6,Women,3.6,3.7,3.3,3.3,3.4,22.0,19.0,Finals,2012,2012-North American Cup 3,Final 1,,ALBERT Kelsey - USA
MCCARGO Keaton - USA - North American Cup 3 - 2012 - Final 1,30.23,7,Women,3.8,4.0,3.6,3.9,3.4,16.0,16.0,Finals,2012,2012-North American Cup 3,Final 1,,MCCARGO Keaton - USA
HAMEL Christel - CAN - North American Cup 3 - 2012 - Final 1,30.100000000000005,8,Women,3.8,3.6,3.5,3.4,4.0,18.0,19.0,Finals,2012,2012-North American Cup 3,Final 1,,HAMEL Christel - CAN
DZIEMIAN Nessa - USA - North American Cup 3 - 2012 - Final 1,29.97000000000001,9,Women,3.4,3.0,3.4,3.1,3.5,23.0,23.0,Finals,2012,2012-North American Cup 3,Final 1,,DZIEMIAN Nessa - USA
LECLERC Myriam - CAN - North American Cup 3 - 2012 - Final 1,29.900000000000002,10,Women,3.5,3.4,3.7,3.5,3.9,22.0,22.0,Finals,2012,2012-North American Cup 3,Final 1,,LECLERC Myriam - CAN
ONEILL Taylah - AUS - North American Cup 3 - 2012 - Final 1,29.570000000000004,11,Women,3.4,3.4,3.3,3.2,3.2,23.0,20.0,Finals,2012,2012-North American Cup 3,Final 1,,ONEILL Taylah - AUS
CHAPMAN Emma - AUS - North American Cup 3 - 2012 - Final 1,29.530000000000012,12,Women,3.6,3.8,3.9,3.7,4.0,23.0,21.0,Finals,2012,2012-North American Cup 3,Final 1,,CHAPMAN Emma - AUS
JENSON Alex - USA - North American Cup 3 - 2012 - Final 1,29.23,13,Women,3.7,3.5,3.4,3.3,3.6,20.0,19.0,Finals,2012,2012-North American Cup 3,Final 1,,JENSON Alex - USA
LAMBERT Clare - CAN - North American Cup 3 - 2012 - Final 1,27.83000000000001,14,Women,3.5,3.7,3.4,2.8,3.5,15.0,15.0,Finals,2012,2012-North American Cup 3,Final 1,,LAMBERT Clare - CAN
SERRA Annie - USA - North American Cup 3 - 2012 - Final 1,20.130000000000006,15,Women,2.8,2.5,2.8,2.2,2.8,22.0,23.0,Finals,2012,2012-North American Cup 3,Final 1,,SERRA Annie - USA
LAWSON Alyssa - USA - North American Cup 3 - 2012 - Final 1,-1.0699999999999967,16,Women,1.1,1.4,1.5,1.2,1.5,10.0,11.0,Finals,2012,2012-North American Cup 3,Final 1,,LAWSON Alyssa - USA
GAGNON Alex Anne - CAN - North American Cup 3 - 2012 - Qualification 1,30.960000000000004,17,Women,3.2,3.0,3.2,3.3,3.3,17.0,18.0,Qualification,2012,2012-North American Cup 3,Qualification 1,,GAGNON Alex Anne - CAN
HALLIWELL Nicola - CAN - North American Cup 3 - 2012 - Qualification 1,30.660000000000007,18,Women,3.4,3.5,3.8,3.9,3.6,18.0,19.0,Qualification,2012,2012-North American Cup 3,Qualification 1,,HALLIWELL Nicola - CAN
PAULSEN Veronica - USA - North American Cup 3 - 2012 - Qualification 1,29.33000000000001,19,Women,3.7,3.2,3.3,3.0,2.7,17.0,19.0,Qualification,2012,2012-North American Cup 3,Qualification 1,,PAULSEN Veronica - USA
MILLER Rebecca - USA - North American Cup 3 - 2012 - Qualification 1,29.23,20,Women,3.5,3.4,2.9,3.5,3.2,11.0,10.0,Qualification,2012,2012-North American Cup 3,Qualification 1,,MILLER Rebecca - USA
KARIOTIS Ali - USA - North American Cup 1 - 2012 - Final 2,79.3,1,Women,4.3,4.0,4.0,4.2,4.1,1.9,2.0,Finals,2012,2012-North American Cup 1,Final 2,,KARIOTIS Ali - USA
NAUDE Andi - CAN - North American Cup 1 - 2012 - Final 2,77.93,2,Women,3.7,3.9,3.7,3.9,3.9,2.0,1.9,Finals,2012,2012-North American Cup 1,Final 2,,NAUDE Andi - CAN
SCHWARTZ Sophia - USA - North American Cup 1 - 2012 - Final 2,76.77,3,Women,4.1,3.8,3.5,4.0,3.8,1.5,1.6,Finals,2012,2012-North American Cup 1,Final 2,,SCHWARTZ Sophia - USA
STOLTZNER Lane - USA - North American Cup 1 - 2012 - Final 2,58.1,4,Women,3.6,2.9,2.9,2.9,3.0,1.5,1.5,Finals,2012,2012-North American Cup 1,Final 2,,STOLTZNER Lane - USA
MCCARGO Keaton - USA - North American Cup 1 - 2012 - Final 1,58.029999999999994,5,Women,4.1,3.7,3.6,3.6,4.2,1.2,1.4,Finals,2012,2012-North American Cup 1,Final 1,,MCCARGO Keaton - USA
LAWSON Alyssa - USA - North American Cup 1 - 2012 - Final 1,57.23,6,Women,3.6,3.0,3.8,3.8,3.4,1.8,1.9,Finals,2012,2012-North American Cup 1,Final 1,,LAWSON Alyssa - USA
DIGRAVIO Alison - USA - North American Cup 1 - 2012 - Final 1,56.93,7,Women,3.7,3.7,3.7,3.3,3.9,1.3,1.5,Finals,2012,2012-North American Cup 1,Final 1,,DIGRAVIO Alison - USA
MARSHALL Kendall - USA - North American Cup 1 - 2012 - Final 1,56.9,8,Women,3.9,3.6,3.3,3.5,3.7,1.9,2.0,Finals,2012,2012-North American Cup 1,Final 1,,MARSHALL Kendall - USA
ALBERT Kelsey - USA - North American Cup 1 - 2012 - Final 1,52.82999999999999,9,Women,3.7,3.2,3.4,3.2,3.2,1.5,1.6,Finals,2012,2012-North American Cup 1,Final 1,,ALBERT Kelsey - USA
