Athlete_Comp_ID,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Score_Metric,Finish_Rank
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 1 - 2019 - Final 1,DESMARAIS GILBERT Laurianne - CAN,Women,23.0,CAN,17.3,15.6,16.0,16.3,16.7,6.0,6.0,0,0,0,0,0.0,0.0,0.0,2019,2019-Canadian Selections 1,Final 1,60.82,9
FORGET Emilie - CAN - Canada Cup 2 - 2018 - Final 1,FORGET Emilie - CAN,Women,,CAN,15.8,15.8,16.3,16.9,16.5,6.8,6.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,69.98,5
ROBICHAUD Audrey - CAN - Canadian Championships - 2018 - Final 1,ROBICHAUD Audrey - CAN,Women,32.0,CAN,16.6,16.6,16.9,17.3,17.3,9.2,9.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,80.32,1
KOEHLER Ashley - CAN - Canada Cup 2 - 2018 - Final 1,KOEHLER Ashley - CAN,Women,,CAN,17.6,18.1,17.8,17.2,18.0,7.9,7.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,66.78,8
SCHWINGHAMER Mackenzie - CAN - Canada Cup 2 - 2018 - Final 1,SCHWINGHAMER Mackenzie - CAN,Women,,CAN,18.6,18.5,18.2,18.6,17.6,7.8,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,81.09,1
DESMARAIS GILBERT Laurianne - CAN - Canadian Championships - 2018 - Final 1,DESMARAIS GILBERT Laurianne - CAN,Women,23.0,CAN,16.1,15.7,15.6,16.0,15.9,8.5,7.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,71.42,7
CHICK Alexa - CAN - Canada Cup 3 - 2018 - Final 1,CHICK Alexa - CAN,Women,,CAN,14.9,14.5,15.4,14.1,15.2,6.6,6.3,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,59.42,9
MARKLE Searik - CAN - Canada Cup 3 - 2018 - Final 1,MARKLE Searik - CAN,Women,,CAN,18.0,17.4,16.6,17.0,16.9,7.7,7.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,74.92,1
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Final 1,TODD Kassidy - CAN,Women,,CAN,15.0,15.8,15.5,15.8,16.2,7.3,7.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,65.34,4
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Final 1,SCHWINGHAMMER Maia - CAN,Women,,CAN,16.3,16.9,16.1,16.5,16.8,7.7,7.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,73.92,3
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Final 1,VAILLANCOURT Sandrine - CAN,Women,,CAN,15.2,16.1,15.5,16.0,15.4,7.4,7.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,64.37,5
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Final 1,LINTON Jessica - CAN,Women,,CAN,14.3,14.7,15.7,14.4,14.5,6.3,6.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,61.61,8
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Final 1,GAGNON Sofiane - CAN,Women,21.0,CAN,16.4,16.2,16.1,16.3,16.3,7.1,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,72.45,6
KOEHLER Kaylee - CAN - Canada Cup 2 - 2018 - Final 1,KOEHLER Kaylee - CAN,Women,,CAN,16.8,16.2,15.5,15.1,16.0,6.8,6.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,25.4,9
MIKKELSEN Maya - CAN - Canada Cup 3 - 2018 - Final 1,MIKKELSEN Maya - CAN,Women,,CAN,14.9,15.9,15.9,15.8,15.9,5.0,5.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,55.48,11
MILLETTE Ode - CAN - Canada Cup 3 - 2018 - Final 1,MILLETTE Ode - CAN,Women,17.0,CAN,15.1,15.1,15.2,15.1,15.9,6.4,6.5,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,61.64,7
PARKER Madison - CAN - Canada Cup 3 - 2018 - Final 1,PARKER Madison - CAN,Women,,CAN,14.6,14.8,15.2,14.2,14.9,7.0,7.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,59.11,10
PARKER Madison - CAN - Canada Cup 2 - 2018 - Final 1,PARKER Madison - CAN,Women,,CAN,16.5,15.6,16.1,16.9,15.8,7.2,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,69.15,7
DESAUTELS Mia - CAN - Canada Cup 2 - 2018 - Final 1,DESAUTELS Mia - CAN,Women,,CAN,15.8,16.3,16.0,16.0,16.8,7.7,7.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,69.58,6
GILBERT Valerie - CAN - Canadian Championships - 2018 - Final 1,GILBERT Valerie - CAN,Women,22.0,CAN,16.4,16.4,16.5,16.8,16.4,8.3,8.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,76.43,3
VAILLANCOURT Sandrine - CAN - Canadian Championships - 2018 - Final 1,VAILLANCOURT Sandrine - CAN,Women,19.0,CAN,15.9,15.6,15.3,15.8,15.8,7.1,6.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,67.81,9
MARKLE Searik - CAN - Canadian Championships - 2018 - Final 1,MARKLE Searik - CAN,Women,23.0,CAN,16.0,15.8,15.5,15.9,15.0,7.2,6.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,68.01,8
VAILLANCOURT Sandrine - CAN - Canada Cup 2 - 2018 - Final 1,VAILLANCOURT Sandrine - CAN,Women,,CAN,16.8,16.0,17.6,18.2,17.0,7.4,7.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,73.25,4
DELSAME Florence - CAN - Canada Cup 2 - 2018 - Final 1,DELSAME Florence - CAN,Women,,CAN,17.2,17.0,17.2,18.0,17.2,6.0,6.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,74.18,3
GAGNON Alex Anne - CAN - Canadian Championships - 2018 - Final 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,16.3,16.5,16.4,16.5,16.7,6.9,7.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,75.0,4
SCHWINGHAMMER Maia - CAN - Canadian Championships - 2018 - Final 1,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,15.9,16.2,16.2,16.2,16.6,6.5,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,72.96,5
SCHWINGHAMER Mackenzie - CAN - Canada Cup 3 - 2018 - Final 1,SCHWINGHAMER Mackenzie - CAN,Women,,CAN,16.6,17.1,16.5,16.6,17.2,7.9,8.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,73.98,2
DESMARAIS GILBERT Laurianne - CAN - Canada Cup 2 - 2018 - Final 1,DESMARAIS GILBERT Laurianne - CAN,Women,,CAN,17.4,18.1,16.8,18.0,17.6,7.8,7.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,74.33,2
BROWN Berkley - CAN - Canadian Championships - 2018 - Final 1,BROWN Berkley - CAN,Women,20.0,CAN,16.5,16.0,15.8,17.5,16.5,9.1,8.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,78.69,2
KOBER Chloe - CAN - Canada Cup 3 - 2018 - Final 1,KOBER Chloe - CAN,Women,,CAN,15.0,15.6,15.3,15.0,15.3,6.6,6.3,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,63.38,6
