Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
DAWSON Quinn - CAN - Canada Cup 2 - 2019 - Qualification 1,64.39,7,Men,18.0,16.5,15.9,15.7,15.8,4.8,4.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,DAWSON Quinn - CAN
GOODISON Samuel - CAN - Canada Cup 2 - 2019 - Final 1,68.91,3,Men,16.6,16.5,16.6,15.7,17.1,8.6,8.9,Finals,2019,2019-Canada Cup 2,Final 1,0.0,GOODISON Samuel - CAN
BESSEL Ben - CAN - Canada Cup 1 - 2019 - Qualification 1,56.31,35,Men,14.3,13.1,15.2,13.6,14.2,7.5,7.4,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,BESSEL Ben - CAN
MYSKO Alex - CAN - Canadian Selections 1 - 2019 - Qualification 2,61.76,10,Men,15.7,16.0,14.9,15.5,15.5,5.4,5.7,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,MYSKO Alex - CAN
DESAUTELS Mats - CAN - Canada Cup 1 - 2019 - Final 1,74.95,5,Men,16.9,17.1,16.4,16.4,15.8,7.9,8.0,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DESAUTELS Mats - CAN
GANNON Daniel - CAN - Canada Cup 2 - 2019 - Qualification 2,49.47,3,Men,14.5,15.0,13.8,13.3,13.0,5.3,5.2,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,GANNON Daniel - CAN
RICE Lewis - CAN - Canadian Selections 1 - 2019 - Qualification 1,50.49,30,Men,14.3,14.8,14.9,14.3,15.4,3.2,3.0,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,RICE Lewis - CAN
CHALIFOUX Louis David - CAN - Canadian Selections 1 - 2019 - Final 1,40.12,19,Men,18.3,17.4,17.1,15.9,18.8,7.6,7.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,CHALIFOUX Louis David - CAN
ISHIDA Shoya - JPN - Canadian Selections 1 - 2019 - Qualification 1,60.06,21,Men,14.6,16.0,15.4,15.3,13.0,6.4,6.2,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,ISHIDA Shoya - JPN
MAGA Joshua - CAN - Canadian Selections 1 - 2019 - Qualification 2,40.07,25,Men,14.6,15.6,14.0,14.1,15.8,4.4,4.7,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,MAGA Joshua - CAN
MYSKO Alex - CAN - Canadian Selections 1 - 2019 - Qualification 1,41.07,34,Men,14.7,14.2,13.7,14.0,14.8,5.4,6.0,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,MYSKO Alex - CAN
TANNER Daniel - CAN - Canadian Selections 1 - 2019 - Qualification 1,74.81,6,Men,19.0,18.6,18.2,17.4,18.2,4.8,3.9,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,TANNER Daniel - CAN
FRECHETTE Christian - CAN - Canada Cup 1 - 2019 - Final 1,30.01,20,Men,14.5,16.2,16.0,16.3,16.1,8.1,7.9,Finals,2019,2019-Canada Cup 1,Final 1,0.0,FRECHETTE Christian - CAN
GAGNON Louis - CAN - Canada Cup 2 - 2019 - Final 1,65.45,7,Men,15.6,16.2,16.2,17.6,16.9,7.0,7.1,Finals,2019,2019-Canada Cup 2,Final 1,0.0,GAGNON Louis - CAN
CORDELL Sam - CAN - Canada Cup 1 - 2019 - Qualification 1,70.19,10,Men,15.6,17.0,16.5,16.4,16.4,6.9,7.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CORDELL Sam - CAN
PHILLIPS Ethan - CAN - Canadian Selections 1 - 2019 - Qualification 2,43.22,24,Men,13.6,13.3,14.1,14.8,14.2,6.9,7.2,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,PHILLIPS Ethan - CAN
PARADIS Louis - CAN - Canada Cup 1 - 2019 - Qualification 2,65.8,9,Men,15.4,15.7,15.6,14.4,14.4,7.0,6.9,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,PARADIS Louis - CAN
BERTRAND Felix - CAN - Canadian Selections 1 - 2019 - Final 1,75.74,3,Men,18.0,18.1,18.1,17.7,17.8,6.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,BERTRAND Felix - CAN
BEAULIEU Charles - CAN - Canada Cup 1 - 2019 - Qualification 2,67.39,4,Men,14.6,15.0,14.1,15.4,15.2,8.0,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,BEAULIEU Charles - CAN
ANDISON Robbie - CAN - Canadian Selections 1 - 2019 - Qualification 1,76.15,2,Men,18.6,18.0,17.9,17.6,17.4,6.0,6.0,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,ANDISON Robbie - CAN
KANG Phillip - KOR - Canadian Selections 1 - 2019 - Qualification 1,59.95,23,Men,16.3,16.2,15.7,15.6,15.9,4.9,5.5,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,KANG Phillip - KOR
PARSONS Jackson - CAN - Canadian Selections 1 - 2019 - Qualification 1,25.39,37,Men,12.6,13.4,14.2,14.9,15.8,5.6,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,PARSONS Jackson - CAN
GILBERT Benoit - CAN - Canada Cup 1 - 2019 - Qualification 1,65.07,23,Men,14.3,14.6,15.1,16.1,16.3,7.9,7.9,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GILBERT Benoit - CAN
GAGNON Louis - CAN - Canada Cup 1 - 2019 - Qualification 1,67.58,14,Men,15.4,14.9,15.9,16.1,16.0,5.0,4.7,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GAGNON Louis - CAN
MATTHEWS Aidan - CAN - Canadian Selections 1 - 2019 - Qualification 2,53.06,18,Men,14.3,11.2,14.2,15.0,15.0,5.7,5.9,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,MATTHEWS Aidan - CAN
NADEAU Jean Christophe - CAN - Canadian Selections 1 - 2019 - Qualification 1,7.12,40,Men,15.5,16.0,15.0,13.0,14.8,7.8,7.2,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,NADEAU Jean Christophe - CAN
RICE Lewis - CAN - Canada Cup 2 - 2019 - Qualification 1,62.17,9,Men,15.2,15.5,16.2,15.1,15.3,6.8,6.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,RICE Lewis - CAN
GAGNON Louis - CAN - Canada Cup 2 - 2019 - Qualification 2,61.81,2,Men,15.4,14.3,15.8,16.9,15.6,7.0,7.0,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,GAGNON Louis - CAN
GARBY Noah - CAN - Canada Cup 1 - 2019 - Qualification 2,8.5,44,Men,13.8,12.0,11.0,12.1,12.0,1.9,1.9,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GARBY Noah - CAN
CLOUTIER ASSELIN Felix - CAN - Canadian Selections 1 - 2019 - Qualification 1,33.66,35,Men,16.9,15.0,16.4,13.0,17.2,5.3,5.2,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,CLOUTIER ASSELIN Felix - CAN
THIBAULT Olivier - CAN - Canada Cup 1 - 2019 - Final 1,71.9,8,Men,16.0,15.9,16.2,16.2,16.4,8.0,8.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,THIBAULT Olivier - CAN
TAKAKU Keisuke - JPN - Canadian Selections 1 - 2019 - Qualification 1,58.83,25,Men,12.9,14.8,14.8,15.2,15.8,6.3,6.5,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,TAKAKU Keisuke - JPN
GADBOIS Alexis - CAN - Canada Cup 1 - 2019 - Qualification 1,61.09,31,Men,16.0,14.9,14.7,14.9,14.8,6.8,7.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GADBOIS Alexis - CAN
GILBERT Benoit - CAN - Canada Cup 1 - 2019 - Qualification 2,66.81,5,Men,15.0,15.4,15.2,15.3,15.3,7.8,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GILBERT Benoit - CAN
NISHIZAWA Taketo - JPN - Canadian Selections 1 - 2019 - Final 1,64.25,15,Men,16.4,13.0,15.1,13.0,16.1,7.3,7.6,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,NISHIZAWA Taketo - JPN
VAN DER MERWE Dylan - CAN - Canada Cup 1 - 2019 - Final 1,35.01,19,Men,15.0,14.2,14.8,15.9,16.0,1.9,1.9,Finals,2019,2019-Canada Cup 1,Final 1,0.0,VAN DER MERWE Dylan - CAN
GAUTHIER Julien - CAN - Canada Cup 2 - 2019 - Qualification 1,73.06,1,Men,17.0,17.4,16.2,16.6,16.7,8.3,8.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GAUTHIER Julien - CAN
GREANYA Aiden - CAN - Canada Cup 1 - 2019 - Qualification 2,55.85,31,Men,12.8,12.6,13.8,13.1,12.4,7.8,7.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GREANYA Aiden - CAN
VAN DER MERWE Dylan - CAN - Canadian Selections 1 - 2019 - Qualification 2,14.44,30,Men,12.9,14.0,14.7,14.3,12.2,1.0,1.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,VAN DER MERWE Dylan - CAN
PERNISIE Wylie - CAN - Canada Cup 1 - 2019 - Qualification 1,52.57,39,Men,13.2,13.1,13.4,14.8,15.3,3.8,4.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,PERNISIE Wylie - CAN
MAGA Joshua - CAN - Canada Cup 2 - 2019 - Final 1,68.69,4,Men,16.0,16.4,16.1,17.4,17.1,7.2,7.3,Finals,2019,2019-Canada Cup 2,Final 1,0.0,MAGA Joshua - CAN
LATREILLE Kolten - CAN - Canada Cup 1 - 2019 - Qualification 2,16.1,43,Men,12.9,11.8,11.0,11.9,11.4,4.0,4.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,LATREILLE Kolten - CAN
BEAULIEU Charles - CAN - Canadian Selections 1 - 2019 - Qualification 2,52.91,19,Men,13.7,15.0,13.9,14.0,15.1,5.5,5.9,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,BEAULIEU Charles - CAN
BURNYEAT Thomas - CAN - Canada Cup 2 - 2019 - Qualification 1,11.71,38,Men,15.5,14.5,10.9,12.7,12.5,6.8,6.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,BURNYEAT Thomas - CAN
UKRAINETZ Josh - CAN - Canada Cup 2 - 2019 - Qualification 1,50.53,16,Men,14.4,14.6,14.3,12.4,12.5,6.5,6.6,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,UKRAINETZ Josh - CAN
GAGNON Thomas - CAN - Canada Cup 2 - 2019 - Qualification 1,34.2,26,Men,15.8,15.9,15.7,15.4,15.0,2.6,3.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GAGNON Thomas - CAN
MAGA Joshua - CAN - Canada Cup 2 - 2019 - Qualification 1,68.47,6,Men,16.4,16.5,16.0,15.8,16.0,7.6,7.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,MAGA Joshua - CAN
CHARLAND Loic - CAN - Canada Cup 1 - 2019 - Qualification 2,58.07,27,Men,15.0,14.7,13.9,14.4,14.0,5.5,5.4,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,CHARLAND Loic - CAN
THIVIERGE Charles Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,66.69,11,Men,15.1,16.3,16.2,16.6,15.6,6.0,5.9,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,THIVIERGE Charles Olivier - CAN
MASON Shawn - CAN - Canada Cup 2 - 2019 - Qualification 1,17.55,34,Men,12.5,12.8,11.0,13.4,13.0,5.2,5.0,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,MASON Shawn - CAN
DELISLE Simon - CAN - Canada Cup 1 - 2019 - Qualification 1,63.63,26,Men,14.7,14.2,14.4,15.1,14.9,7.5,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,DELISLE Simon - CAN
DAWSON Quinn - CAN - Canada Cup 1 - 2019 - Qualification 1,71.5,8,Men,14.0,15.6,16.0,16.8,16.7,7.0,7.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,DAWSON Quinn - CAN
THIVIERGE Charles  Olivier - CAN - Canada Cup 1 - 2019 - Qualification 1,73.46,3,Men,17.0,16.6,16.7,16.5,16.8,7.8,7.4,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,THIVIERGE Charles  Olivier - CAN
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Final 1,65.98,18,Men,15.0,16.1,15.9,15.7,15.8,7.0,7.3,Finals,2019,2019-Canada Cup 1,Final 1,0.0,DUBUC Jeremy - CAN
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 1,39.76,20,Men,14.5,14.1,13.3,12.6,12.6,5.6,5.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,HURRY Conner - CAN
GOODISON Samuel - CAN - Canada Cup 1 - 2019 - Qualification 2,68.08,1,Men,15.1,15.4,15.7,15.5,15.7,7.3,7.5,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GOODISON Samuel - CAN
KANG Phillip - CAN - Canada Cup 2 - 2019 - Final 1,61.61,9,Men,16.9,17.0,15.4,14.6,14.7,3.7,3.9,Finals,2019,2019-Canada Cup 2,Final 1,0.0,KANG Phillip - CAN
GENEST Florent - CAN - Canada Cup 1 - 2019 - Qualification 1,53.53,37,Men,13.0,14.7,14.0,14.1,13.1,4.2,4.1,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GENEST Florent - CAN
HURRY Conner - CAN - Canada Cup 2 - 2019 - Qualification 2,35.19,13,Men,12.8,13.0,13.8,12.7,12.1,6.0,5.8,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,HURRY Conner - CAN
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Final 1,73.63,5,Men,17.8,17.5,16.9,17.4,18.0,5.6,5.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,PHIPPS Koleton - CAN
UKRAINETZ Josh - CAN - Canada Cup 2 - 2019 - Final 1,52.6,14,Men,14.4,14.8,14.6,13.1,14.1,6.4,6.6,Finals,2019,2019-Canada Cup 2,Final 1,0.0,UKRAINETZ Josh - CAN
BOUCHARD Mathis - CAN - Canada Cup 1 - 2019 - Qualification 1,67.11,16,Men,14.8,15.2,14.6,15.0,15.3,7.9,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,BOUCHARD Mathis - CAN
NISHIZAWA Taketo - JPN - Canadian Selections 1 - 2019 - Qualification 1,70.67,11,Men,14.9,16.4,17.7,16.1,14.1,7.2,6.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,NISHIZAWA Taketo - JPN
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,52.41,32,Men,12.9,12.4,12.8,11.2,11.7,6.5,6.9,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,TREMBLAY Alexis - CAN
GAGNON Louis - CAN - Canadian Selections 1 - 2019 - Qualification 1,55.98,26,Men,14.2,14.4,14.0,14.3,13.4,5.4,5.7,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,GAGNON Louis - CAN
ROBERGE Felix - CAN - Canada Cup 1 - 2019 - Qualification 2,55.99,30,Men,14.1,14.4,14.4,13.5,13.2,5.8,5.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ROBERGE Felix - CAN
THIBAULT Olivier - CAN - Canadian Selections 1 - 2019 - Final 1,66.1,13,Men,14.9,14.8,16.7,16.4,16.6,5.7,5.4,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,THIBAULT Olivier - CAN
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Qualification 1,60.0,22,Men,17.6,17.3,16.4,15.7,16.0,5.3,5.1,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,BELLUCCI Massimo - CAN
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Qualification 1,66.63,16,Men,16.7,15.9,16.3,16.0,15.0,6.1,5.9,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,GAUTHIER Julien - CAN
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Final 1,62.16,16,Men,15.7,14.9,15.9,16.8,17.0,5.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,GAUTHIER Julien - CAN
PARADIS Louis - CAN - Canada Cup 1 - 2019 - Qualification 1,45.87,43,Men,10.5,12.0,12.1,11.0,11.5,4.7,4.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,PARADIS Louis - CAN
TANNER Marc - CAN - Canada Cup 2 - 2019 - Qualification 1,72.53,2,Men,17.5,16.9,17.3,16.0,16.5,7.3,7.1,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,TANNER Marc - CAN
BELLUCCI Massimo - CAN - Canada Cup 1 - 2019 - Qualification 1,72.63,6,Men,17.2,15.9,16.4,16.4,16.6,8.1,8.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,BELLUCCI Massimo - CAN
DUBUC Jeremy - CAN - Canada Cup 1 - 2019 - Qualification 2,66.48,6,Men,15.0,13.8,15.4,15.7,15.3,7.5,8.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DUBUC Jeremy - CAN
LATREILLE Kolten - CAN - Canada Cup 2 - 2019 - Qualification 2,10.51,25,Men,11.5,12.6,10.9,9.9,12.0,5.0,5.2,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,LATREILLE Kolten - CAN
CAREY Cole - CAN - Canada Cup 2 - 2019 - Qualification 1,50.75,15,Men,15.4,14.3,13.7,13.8,13.7,6.5,6.7,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,CAREY Cole - CAN
MATTHEWS Aidan - CAN - Canada Cup 1 - 2019 - Qualification 1,59.38,34,Men,14.8,14.9,15.5,15.3,14.1,7.5,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,MATTHEWS Aidan - CAN
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Qualification 1,67.02,17,Men,14.8,14.9,15.0,15.1,14.2,7.8,7.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,ROY Jeremie - CAN
KANG Phillip - KOR - Canadian Selections 1 - 2019 - Qualification 2,56.28,13,Men,15.6,16.2,15.5,15.0,15.8,5.3,5.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,KANG Phillip - KOR
CHALIFOUX Louis David - CAN - Canada Cup 1 - 2019 - Qualification 1,80.21,1,Men,17.4,18.0,18.9,17.8,17.5,8.0,8.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CHALIFOUX Louis David - CAN
HENDERSON Alexander - CAN - Canadian Selections 1 - 2019 - Qualification 2,53.59,16,Men,12.3,14.2,14.0,14.1,14.4,5.4,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,HENDERSON Alexander - CAN
MAGA Joshua - CAN - Canada Cup 1 - 2019 - Qualification 1,65.18,22,Men,15.2,14.9,16.1,15.1,15.9,8.3,7.7,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,MAGA Joshua - CAN
SHIMAKAWA Takuya - JPN - Canadian Selections 1 - 2019 - Final 1,61.17,17,Men,18.4,16.2,17.2,16.0,18.2,7.1,7.3,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,SHIMAKAWA Takuya - JPN
GOODISON Samuel - CAN - Canadian Selections 1 - 2019 - Qualification 1,21.94,38,Men,14.0,14.6,13.6,14.9,13.8,5.5,5.3,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,GOODISON Samuel - CAN
DESAUTELS Mats - CAN - Canadian Selections 1 - 2019 - Final 1,68.58,10,Men,15.9,16.1,16.5,16.0,16.0,6.9,6.8,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DESAUTELS Mats - CAN
BRAUCHT Ethan - CAN - Canada Cup 2 - 2019 - Qualification 1,36.52,22,Men,11.0,10.6,8.5,11.6,11.5,5.2,5.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,BRAUCHT Ethan - CAN
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Final 1,69.35,8,Men,15.9,17.5,16.4,16.6,17.6,5.5,5.8,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,BELLUCCI Massimo - CAN
GAUTHIER Julien - CAN - Canada Cup 1 - 2019 - Qualification 2,66.02,8,Men,15.8,15.3,15.9,15.1,15.1,6.7,7.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GAUTHIER Julien - CAN
NADON Benjamin - CAN - Canada Cup 1 - 2019 - Qualification 2,67.57,3,Men,14.9,15.3,14.8,15.2,14.6,7.9,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,NADON Benjamin - CAN
HONORE Pierre Henri - CAN - Canada Cup 1 - 2019 - Qualification 2,61.38,17,Men,15.5,14.8,15.1,13.6,14.3,6.4,6.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,HONORE Pierre Henri - CAN
DUPRAY Adam - CAN - Canada Cup 2 - 2019 - Qualification 2,48.78,5,Men,14.5,14.4,14.0,11.4,11.5,7.2,7.2,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,DUPRAY Adam - CAN
MYSKO Alex - CAN - Canada Cup 1 - 2019 - Qualification 2,59.96,23,Men,14.6,14.6,14.8,15.4,15.2,8.0,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,MYSKO Alex - CAN
KIMOTO Masahiro - JPN - Canadian Selections 1 - 2019 - Qualification 1,63.82,20,Men,15.8,15.8,15.3,14.9,15.0,3.6,3.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,KIMOTO Masahiro - JPN
BOBYN George - CAN - Canada Cup 2 - 2019 - Final 1,58.25,12,Men,14.2,15.6,15.1,14.4,15.1,6.2,6.0,Finals,2019,2019-Canada Cup 2,Final 1,0.0,BOBYN George - CAN
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Final 1,69.39,14,Men,15.6,15.4,15.6,15.0,14.6,7.7,7.5,Finals,2019,2019-Canada Cup 1,Final 1,0.0,ROY Jeremie - CAN
BEAULIEU Charles - CAN - Canadian Selections 1 - 2019 - Qualification 1,30.12,36,Men,14.7,14.5,14.3,14.0,12.8,6.2,6.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,BEAULIEU Charles - CAN
BESSEL Ben - CAN - Canadian Selections 1 - 2019 - Qualification 1,46.52,32,Men,12.3,13.4,13.4,14.4,10.4,5.4,5.7,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,BESSEL Ben - CAN
TREMBLAY Alexis - CAN - Canada Cup 1 - 2019 - Qualification 1,26.24,47,Men,13.0,13.9,13.9,12.8,11.0,4.1,4.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,TREMBLAY Alexis - CAN
LEE Xander - CAN - Canada Cup 1 - 2019 - Qualification 1,6.47,51,Men,11.3,12.0,12.9,13.2,13.8,6.4,6.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LEE Xander - CAN
GADBOIS Alexis - CAN - Canada Cup 1 - 2019 - Qualification 2,62.83,15,Men,14.8,15.0,14.2,15.1,14.3,6.9,7.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GADBOIS Alexis - CAN
GOODISON Samuel - CAN - Canada Cup 2 - 2019 - Qualification 1,72.38,4,Men,18.2,16.9,16.7,17.0,17.2,8.5,8.6,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GOODISON Samuel - CAN
