Athlete_Comp_ID,Athlete_name,Score_Metric,Finish_Rank,mean,stddev,Score_Multiplier,Adjusted_score,Season,Season_Comp,Round,tier
OUTTRIM Eliza - USA - World Cup 6 - 2006 - Qualification,OUTTRIM Eliza - USA,42.1,19,51.883828125,20.57346140666925,0.6343908977159928,26.7078567938433,2006,2006-World Cup 6,Qualification,1
KITTSTEIN Jenny - GER - World Cup 6 - 2006 - Qualification,KITTSTEIN Jenny - GER,38.4,20,51.77173228346456,20.770367637630866,0.5197123279359614,19.956953392740918,2006,2006-World Cup 6,Qualification,1
HEIL Jennifer - CAN - World Cup 10 - 2006 - Final 1,HEIL Jennifer - CAN,87.3,1,87.31145038167939,2.9430884546880636,0.9968957576880434,87.02899964616618,2006,2006-World Cup 10,Final 1,1
LAOURA Sandra - FRA - World Cup 10 - 2006 - Final 1,LAOURA Sandra - FRA,86.43,2,85.42320610687023,2.977848823229363,1.264707919645988,109.30870549500276,2006,2006-World Cup 10,Final 1,1
UEMURA Aiko - JPN - World Cup 10 - 2006 - Final 1,UEMURA Aiko - JPN,85.2,3,84.0767175572519,3.2358946856177666,1.2715078109180473,108.33246549021763,2006,2006-World Cup 10,Final 1,1
SUDOVA Nikola - CZE - World Cup 10 - 2006 - Final 1,SUDOVA Nikola - CZE,84.93,4,82.89274809160304,3.469604120549786,1.4429113241132434,122.54645875693777,2006,2006-World Cup 10,Final 1,1
BAHRKE Shannon - USA - World Cup 10 - 2006 - Final 1,BAHRKE Shannon - USA,82.73,5,80.99320610687023,4.992386610832916,1.2720760784074605,105.23885396664922,2006,2006-World Cup 10,Final 1,1
VOGTLI Jillian Rachell - USA - World Cup 10 - 2006 - Final 1,VOGTLI Jillian Rachell - USA,82.7,6,76.65404580152672,11.469265586651087,1.4019063858749325,115.93765811185692,2006,2006-World Cup 10,Final 1,1
ROARK Michelle - USA - World Cup 10 - 2006 - Final 1,ROARK Michelle - USA,82.63,7,75.75183206106868,11.474050563694092,1.4511299649645824,119.90686900502344,2006,2006-World Cup 10,Final 1,1
RICHARDS Kristi - CAN - World Cup 10 - 2006 - Final 1,RICHARDS Kristi - CAN,80.93,8,74.6448854961832,11.728168568194613,1.4079716854040119,113.94714849974669,2006,2006-World Cup 10,Final 1,1
KEARNEY Hannah - USA - World Cup 10 - 2006 - Final 1,KEARNEY Hannah - USA,80.67,9,73.21160305343511,12.15202290933482,1.4606245094572978,117.82857917792022,2006,2006-World Cup 10,Final 1,1
MARBLER Margarita - AUT - World Cup 10 - 2006 - Final 1,MARBLER Margarita - AUT,80.63,10,70.71961832061069,13.218052333377587,1.5466014090114344,124.70247160859195,2006,2006-World Cup 10,Final 1,1
ITO Miki - JPN - World Cup 10 - 2006 - Final 1,ITO Miki - JPN,78.23,11,67.62875968992249,14.336555488255623,1.5403693577882396,120.503094859774,2006,2006-World Cup 10,Final 1,1
KJELLIN Sara - SWE - World Cup 10 - 2006 - Final 1,KJELLIN Sara - SWE,76.27,12,62.854461538461535,16.622690750506735,1.5803691121253478,120.53475218180027,2006,2006-World Cup 10,Final 1,1
BERNTSEN Ingrid - NOR - World Cup 10 - 2006 - Final 1,BERNTSEN Ingrid - NOR,75.6,13,62.163538461538465,16.428677968326674,1.5865664466167373,119.94442336422533,2006,2006-World Cup 10,Final 1,1
KERFOOT Sylvia - CAN - World Cup 10 - 2006 - Final 1,KERFOOT Sylvia - CAN,75.53,14,57.873384615384616,18.230520248867794,1.6672150430810566,125.9247522039122,2006,2006-World Cup 10,Final 1,1
TORITO Emiko - USA - World Cup 10 - 2006 - Final 1,TORITO Emiko - USA,69.93,15,52.95230769230769,21.11839306016883,1.5785621203777422,110.38884907801553,2006,2006-World Cup 10,Final 1,1
OUTTRIM Eliza - USA - World Cup 10 - 2006 - Final 1,OUTTRIM Eliza - USA,48.4,16,50.24062015503877,21.60962446186536,0.9321215152687217,45.114681339006125,2006,2006-World Cup 10,Final 1,1
ITO Azusa - JPN - World Cup 10 - 2006 - Qualification,ITO Azusa - JPN,46.53,17,52.45734375,20.23550424394796,0.7695848179918783,35.808781581162094,2006,2006-World Cup 10,Qualification,1
HATANAKA Miyuki - JPN - World Cup 10 - 2006 - Qualification,HATANAKA Miyuki - JPN,45.96,18,52.045625,19.629915934852473,0.7565473565046993,34.77091650495598,2006,2006-World Cup 10,Qualification,1
MIZUTANI Natsume - JAP - World Cup 10 - 2006 - Qualification,MIZUTANI Natsume - JAP,43.96,19,51.883828125,20.57346140666925,0.7001277450087902,30.777615670586417,2006,2006-World Cup 10,Qualification,1
ROBERTSON Shelly - USA - World Cup 10 - 2006 - Qualification,ROBERTSON Shelly - USA,43.36000000000001,20,51.77173228346456,20.770367637630866,0.6854869462407216,29.722713988997693,2006,2006-World Cup 10,Qualification,1
KEARNEY Hannah - USA - World Cup 1 - 2006 - Final  1,KEARNEY Hannah - USA,85.83,1,87.31145038167939,2.9430884546880636,0.614707038677783,52.76030512971411,2006,2006-World Cup 1,Final  1,1
HEIL Jennifer - CAN - World Cup 1 - 2006 - Final  1,HEIL Jennifer - CAN,84.57,2,85.42320610687023,2.977848823229363,0.7744817131165513,65.49791847826674,2006,2006-World Cup 1,Final  1,1
KJELLIN Sara - SWE - World Cup 1 - 2006 - Final  1,KJELLIN Sara - SWE,80.9,3,84.0767175572519,3.2358946856177666,0.3262416127548675,26.392946471868783,2006,2006-World Cup 1,Final  1,1
SUDOVA Nikola - CZE - World Cup 1 - 2006 - Final  1,SUDOVA Nikola - CZE,79.73,4,82.89274809160304,3.469604120549786,0.3620010307470032,28.862342181458565,2006,2006-World Cup 1,Final  1,1
ROARK Michelle - USA - World Cup 1 - 2006 - Final  1,ROARK Michelle - USA,79.4,5,80.99320610687023,4.992386610832916,0.7496300970730119,59.520629707597145,2006,2006-World Cup 1,Final  1,1
ROBICHAUD Audrey - CAN - World Cup 1 - 2006 - Final  1,ROBICHAUD Audrey - CAN,77.17,6,76.65404580152672,11.469265586651087,1.0358813802351774,79.93896611274864,2006,2006-World Cup 1,Final  1,1
ST.PIERRE Stephanie - CAN - World Cup 1 - 2006 - Final  1,ST.PIERRE Stephanie - CAN,77.1,7,75.75183206106868,11.474050563694092,1.0935338768229175,84.31146190304693,2006,2006-World Cup 1,Final  1,1
VOGTLI Jillian Rachell - USA - World Cup 1 - 2006 - Final  1,VOGTLI Jillian Rachell - USA,76.6,8,74.6448854961832,11.728168568194613,1.1323958269688423,86.74152034581331,2006,2006-World Cup 1,Final  1,1
SHANLEY Laurel - USA - World Cup 1 - 2006 - Final  1,SHANLEY Laurel - USA,75.13,9,73.21160305343511,12.15202290933482,1.1254379793607825,84.55415538937558,2006,2006-World Cup 1,Final  1,1
TORITO Emiko - USA - World Cup 1 - 2006 - Final  1,TORITO Emiko - USA,74.9,10,70.71961832061069,13.218052333377587,1.2481971529925666,93.48996675914324,2006,2006-World Cup 1,Final  1,1
KURYLOWICZ Elisa - CAN - World Cup 1 - 2006 - Final  1,KURYLOWICZ Elisa - CAN,72.47,11,67.62875968992249,14.336555488255623,1.2643994502546834,91.6310281599569,2006,2006-World Cup 1,Final  1,1
DYMCHENKO Ljudmila - RUS - World Cup 1 - 2006 - Final  1,DYMCHENKO Ljudmila - RUS,55.97,12,62.854461538461535,16.622690750506735,0.6787565841771561,37.99000601639543,2006,2006-World Cup 1,Final  1,1
SEROVA Daria - RUS - World Cup 1 - 2006 - Qualification,SEROVA Daria - RUS,55.97,13,62.163538461538465,16.428677968326674,0.7061769130651652,39.52472182425729,2006,2006-World Cup 1,Qualification,1
BAHRKE Shannon - USA - World Cup 1 - 2006 - Qualification,BAHRKE Shannon - USA,53.2,14,57.873384615384616,18.230520248867794,0.7976809840785795,42.43662835298043,2006,2006-World Cup 1,Qualification,1
BERNTSEN Ingrid - NOR - World Cup 1 - 2006 - Qualification,BERNTSEN Ingrid - NOR,53.13000000000001,15,52.95230769230769,21.11839306016883,1.0067134026525362,53.486683082929254,2006,2006-World Cup 1,Qualification,1
SCANZIO Deborah - SUI - World Cup 1 - 2006 - Qualification,SCANZIO Deborah - SUI,51.93000000000001,16,50.24062015503877,21.60962446186536,1.0623128984768946,55.16590881790514,2006,2006-World Cup 1,Qualification,1
CHERKASOVA Marina - RUS - World Cup 1 - 2006 - Qualification,CHERKASOVA Marina - RUS,50.67,17,52.45734375,20.23550424394796,0.9296166869663703,47.10367752858599,2006,2006-World Cup 1,Qualification,1
BERCHTOLD Manuela - AUS - World Cup 1 - 2006 - Qualification,BERCHTOLD Manuela - AUS,49.93000000000001,18,52.045625,19.629915934852473,0.9141737376191933,45.644694719326324,2006,2006-World Cup 1,Qualification,1
RICHARDS Kristi - CAN - World Cup 1 - 2006 - Qualification,RICHARDS Kristi - CAN,49.83000000000001,19,51.883828125,20.57346140666925,0.9204800825931235,45.867522515615356,2006,2006-World Cup 1,Qualification,1
TRAA Kari - NOR - World Cup 1 - 2006 - Qualification,TRAA Kari - NOR,49.30000000000001,20,51.77173228346456,20.770367637630866,0.9052731230666641,44.62996496718655,2006,2006-World Cup 1,Qualification,1
ROARK Michelle - USA - World Cup 5 - 2006 - Final 1,ROARK Michelle - USA,86.63,1,87.31145038167939,2.9430884546880636,0.8168932868060841,70.76746543601107,2006,2006-World Cup 5,Final 1,1
ST.PIERRE Stephanie - CAN - World Cup 5 - 2006 - Final 1,ST.PIERRE Stephanie - CAN,81.43,2,85.42320610687023,2.977848823229363,0.1799301744550561,14.65171410587522,2006,2006-World Cup 5,Final 1,1
TRAA Kari - NOR - World Cup 5 - 2006 - Final 1,TRAA Kari - NOR,81.1,3,84.0767175572519,3.2358946856177666,0.3576221059619896,29.003152793517355,2006,2006-World Cup 5,Final 1,1
SUDOVA Nikola - CZE - World Cup 5 - 2006 - Final 1,SUDOVA Nikola - CZE,80.3,4,82.89274809160304,3.469604120549786,0.45489763694763374,36.52828024689499,2006,2006-World Cup 5,Final 1,1
BAHRKE Shannon - USA - World Cup 5 - 2006 - Final 1,BAHRKE Shannon - USA,78.93,5,80.99320610687023,4.992386610832916,0.6794084413240755,53.625708273709286,2006,2006-World Cup 5,Final 1,1
ROBICHAUD Audrey - CAN - World Cup 5 - 2006 - Final 1,ROBICHAUD Audrey - CAN,78.7,6,76.65404580152672,11.469265586651087,1.1415800051633964,89.8423464063593,2006,2006-World Cup 5,Final 1,1
MARBLER Margarita - AUT - World Cup 5 - 2006 - Final 1,MARBLER Margarita - AUT,78.2,7,75.75183206106868,11.474050563694092,1.1689582074748488,91.41253182453318,2006,2006-World Cup 5,Final 1,1
KURYLOWICZ Elisa - CAN - World Cup 5 - 2006 - Final 1,KURYLOWICZ Elisa - CAN,77.8,8,74.6448854961832,11.728168568194613,1.2120858782527217,94.30028132806174,2006,2006-World Cup 5,Final 1,1
HEIL Jennifer - CAN - World Cup 5 - 2006 - Final 1,HEIL Jennifer - CAN,75.43,9,73.21160305343511,12.15202290933482,1.144851797260934,86.35617106739225,2006,2006-World Cup 5,Final 1,1
ROBERTSON Shelly - USA - World Cup 5 - 2006 - Final 1,ROBERTSON Shelly - USA,75.33,10,70.71961832061069,13.218052333377587,1.2727562779748278,95.87673041984378,2006,2006-World Cup 5,Final 1,1
ITO Miki - JPN - World Cup 5 - 2006 - Final 1,ITO Miki - JPN,72.97,11,67.62875968992249,14.336555488255623,1.2905247370718036,94.16959006412951,2006,2006-World Cup 5,Final 1,1
KERFOOT Sylvia - CAN - World Cup 5 - 2006 - Final 1,KERFOOT Sylvia - CAN,69.83,12,62.854461538461535,16.622690750506735,1.3252512083051033,92.54229187594537,2006,2006-World Cup 5,Final 1,1
KJELLIN Sara - SWE - World Cup 5 - 2006 - Final 1,KJELLIN Sara - SWE,69.33,13,62.163538461538465,16.428677968326674,1.3373203925228296,92.71642281360778,2006,2006-World Cup 5,Final 1,1
KEARNEY Hannah - USA - World Cup 5 - 2006 - Final 1,KEARNEY Hannah - USA,64.93,14,57.873384615384616,18.230520248867794,1.3013008077722454,84.4934614486519,2006,2006-World Cup 5,Final 1,1
VOGTLI Jillian Rachell - USA - World Cup 5 - 2006 - Final 1,VOGTLI Jillian Rachell - USA,54.33,15,52.95230769230769,21.11839306016883,1.052014384946238,57.155941534129106,2006,2006-World Cup 5,Final 1,1
BERNTSEN Ingrid - NOR - World Cup 5 - 2006 - Final 1,BERNTSEN Ingrid - NOR,18.27,16,50.24062015503877,21.60962446186536,0.13901685637578584,2.5398379659856074,2006,2006-World Cup 5,Final 1,1
HATANAKA Miyuki - JPN - World Cup 5 - 2006 - Qualification,HATANAKA Miyuki - JPN,18.1,17,52.45734375,20.23550424394796,0.08953147808580073,1.6205197533529934,2006,2006-World Cup 5,Qualification,1
RICHARDS Kristi - CAN - World Cup 5 - 2006 - Qualification,RICHARDS Kristi - CAN,17.99999999999999,18,52.045625,19.629915934852473,0.08285166228860773,1.4913299211949382,2006,2006-World Cup 5,Qualification,1
DYMCHENKO Ljudmila - RUS - World Cup 5 - 2006 - Qualification,DYMCHENKO Ljudmila - RUS,16.969999999999988,19,51.883828125,20.57346140666925,0.0896905578125729,1.5220487660793611,2006,2006-World Cup 5,Qualification,1
OUTTRIM Eliza - USA - World Cup 5 - 2006 - Qualification,OUTTRIM Eliza - USA,16.3,20,51.77173228346456,20.770367637630866,0.08767257946000914,1.429063045198149,2006,2006-World Cup 5,Qualification,1
TRAA Kari - NOR - World Cup 8 - 2006 - Final 1,TRAA Kari - NOR,88.13,1,87.31145038167939,2.9430884546880636,1.2190844141382784,107.43790941800647,2006,2006-World Cup 8,Final 1,1
LAOURA Sandra - FRA - World Cup 8 - 2006 - Final 1,LAOURA Sandra - FRA,87.1,2,85.42320610687023,2.977848823229363,1.4266257132833076,124.25909962697608,2006,2006-World Cup 8,Final 1,1
ROARK Michelle - USA - World Cup 8 - 2006 - Final 1,ROARK Michelle - USA,85.0,3,84.0767175572519,3.2358946856177666,1.224605026075067,104.0914272163807,2006,2006-World Cup 8,Final 1,1
SUDOVA Nikola - CZE - World Cup 8 - 2006 - Final 1,SUDOVA Nikola - CZE,84.07,4,82.89274809160304,3.469604120549786,1.2656195638571952,106.40063673347439,2006,2006-World Cup 8,Final 1,1
VOGTLI Jillian Rachell - USA - World Cup 8 - 2006 - Final 1,VOGTLI Jillian Rachell - USA,84.0,5,80.99320610687023,4.992386610832916,1.4530094670021254,122.05279522817854,2006,2006-World Cup 8,Final 1,1
MARBLER Margarita - AUT - World Cup 8 - 2006 - Final 1,MARBLER Margarita - AUT,83.93,6,76.65404580152672,11.469265586651087,1.4741717774161485,123.72723727853734,2006,2006-World Cup 8,Final 1,1
BAHRKE Shannon - USA - World Cup 8 - 2006 - Final 1,BAHRKE Shannon - USA,82.73,7,75.75183206106868,11.474050563694092,1.4569249588496955,120.53140184563532,2006,2006-World Cup 8,Final 1,1
TORITO Emiko - USA - World Cup 8 - 2006 - Final 1,TORITO Emiko - USA,82.67,8,74.6448854961832,11.728168568194613,1.506188885263813,124.51663514475942,2006,2006-World Cup 8,Final 1,1
ROBERTSON Shelly - USA - World Cup 8 - 2006 - Final 1,ROBERTSON Shelly - USA,81.17,9,73.21160305343511,12.15202290933482,1.487469827813512,120.73792592362277,2006,2006-World Cup 8,Final 1,1
KEARNEY Hannah - USA - World Cup 8 - 2006 - Final 1,KEARNEY Hannah - USA,79.17,10,70.71961832061069,13.218052333377587,1.477376188529252,116.96387284586089,2006,2006-World Cup 8,Final 1,1
BERNTSEN Ingrid - NOR - World Cup 8 - 2006 - Final 1,BERNTSEN Ingrid - NOR,78.9,11,67.62875968992249,14.336555488255623,1.5682431523762161,123.73438472248347,2006,2006-World Cup 8,Final 1,1
CHERKASOVA Marina - RUS - World Cup 8 - 2006 - Final 1,CHERKASOVA Marina - RUS,76.87,12,62.854461538461535,16.622690750506735,1.600859369741011,123.05805975199152,2006,2006-World Cup 8,Final 1,1
KJELLIN Sara - SWE - World Cup 8 - 2006 - Qualification,KJELLIN Sara - SWE,74.71,13,62.163538461538465,16.428677968326674,1.5549496117016448,116.17028549022987,2006,2006-World Cup 8,Qualification,1
MURATOVA Elena - RUS - World Cup 8 - 2006 - Qualification,MURATOVA Elena - RUS,73.17,14,57.873384615384616,18.230520248867794,1.5985679007062465,116.96721329467606,2006,2006-World Cup 8,Qualification,1
JOUVAL Marie - FRA - World Cup 8 - 2006 - Qualification,JOUVAL Marie - FRA,72.67,15,52.95230769230769,21.11839306016883,1.6495278652620438,119.87118996859272,2006,2006-World Cup 8,Qualification,1
OUTTRIM Eliza - USA - World Cup 8 - 2006 - Qualification,OUTTRIM Eliza - USA,70.44,16,50.24062015503877,21.60962446186536,1.650077680085676,116.23147178523502,2006,2006-World Cup 8,Qualification,1
BEDNARIK Nina - SLO - World Cup 8 - 2006 - Qualification,BEDNARIK Nina - SLO,68.61,17,52.45734375,20.23550424394796,1.575264967266906,108.07892940418242,2006,2006-World Cup 8,Qualification,1
SEROVA Daria - RUS - World Cup 8 - 2006 - Qualification,SEROVA Daria - RUS,59.51,18,52.045625,19.629915934852473,1.2962439139211848,77.13947531744971,2006,2006-World Cup 8,Qualification,1
ERIKSSON Rebecka - SWE - World Cup 8 - 2006 - Qualification,ERIKSSON Rebecka - SWE,58.81,19,51.883828125,20.57346140666925,1.2636234948125233,74.3136977299245,2006,2006-World Cup 8,Qualification,1
CHAPMAN DAVIES Emma - AUS - World Cup 8 - 2006 - Qualification,CHAPMAN DAVIES Emma - AUS,56.67,20,51.77173228346456,20.770367637630866,1.1864351100011403,67.23527768376462,2006,2006-World Cup 8,Qualification,1
HEIL Jennifer - CAN - Olympics - 2006 - Final 1,HEIL Jennifer - CAN,88.33,1,87.31145038167939,2.9430884546880636,1.2707188277519923,112.24259405533348,2006,2006-Olympics,Final 1,1
TRAA Kari - NOR - Olympics - 2006 - Final 1,TRAA Kari - NOR,85.5,2,85.42320610687023,2.977848823229363,1.02057386876897,87.25906577974693,2006,2006-Olympics,Final 1,1
LAOURA Sandra - FRA - Olympics - 2006 - Final 1,LAOURA Sandra - FRA,84.57,3,84.0767175572519,3.2358946856177666,1.1211607372683616,94.81656355078533,2006,2006-Olympics,Final 1,1
KJELLIN Sara - SWE - Olympics - 2006 - Final 1,KJELLIN Sara - SWE,82.47,4,82.89274809160304,3.469604120549786,0.9030231036424561,74.47231535739336,2006,2006-Olympics,Final 1,1
UEMURA Aiko - JPN - Olympics - 2006 - Final 1,UEMURA Aiko - JPN,80.03,5,80.99320610687023,4.992386610832916,0.8470098745412533,67.7862002595365,2006,2006-Olympics,Final 1,1
SUDOVA Nikola - CZE - Olympics - 2006 - Final 1,SUDOVA Nikola - CZE,78.6,6,76.65404580152672,11.469265586651087,1.134727856476794,89.189609519076,2006,2006-Olympics,Final 1,1
RICHARDS Kristi - CAN - Olympics - 2006 - Final 1,RICHARDS Kristi - CAN,77.67,7,75.75183206106868,11.474050563694092,1.1327672020443686,87.98202858278611,2006,2006-Olympics,Final 1,1
ROBICHAUD Audrey - CAN - Olympics - 2006 - Final 1,ROBICHAUD Audrey - CAN,77.0,8,74.6448854961832,11.728168568194613,1.1591515881083094,89.25467228433983,2006,2006-Olympics,Final 1,1
SCANZIO Deborah - SUI - Olympics - 2006 - Final 1,SCANZIO Deborah - SUI,76.67,9,73.21160305343511,12.15202290933482,1.2240450524012394,93.84753416760303,2006,2006-Olympics,Final 1,1
BAHRKE Shannon - USA - Olympics - 2006 - Final 1,BAHRKE Shannon - USA,76.07,10,70.71961832061069,13.218052333377587,1.3143595705837523,99.98333253430603,2006,2006-Olympics,Final 1,1
VOGTLI Jillian Rachell - USA - Olympics - 2006 - Final 1,VOGTLI Jillian Rachell - USA,75.73,11,67.62875968992249,14.336555488255623,1.427977780107767,108.14075728756121,2006,2006-Olympics,Final 1,1
ST.PIERRE Stephanie - CAN - Olympics - 2006 - Final 1,ST.PIERRE Stephanie - CAN,75.07,12,62.854461538461535,16.622690750506735,1.5375821249446435,115.42629011959438,2006,2006-Olympics,Final 1,1
SEROVA Daria - RUS - Olympics - 2006 - Final 1,SEROVA Daria - RUS,74.8,13,62.163538461538465,16.428677968326674,1.5582081557050587,116.55397004673839,2006,2006-Olympics,Final 1,1
BERCHTOLD Manuela - AUS - Olympics - 2006 - Final 1,BERCHTOLD Manuela - AUS,74.03,14,57.873384615384616,18.230520248867794,1.6245117607269206,120.26260564661393,2006,2006-Olympics,Final 1,1
SATOYA Tae - JPN - Olympics - 2006 - Final 1,SATOYA Tae - JPN,73.73,15,52.95230769230769,21.11839306016883,1.6748191420221712,123.48441534129469,2006,2006-Olympics,Final 1,1
CHERKASOVA Marina - RUS - Olympics - 2006 - Final 1,CHERKASOVA Marina - RUS,73.5,16,50.24062015503877,21.60962446186536,1.7182263602238101,126.28963747645004,2006,2006-Olympics,Final 1,1
DYMCHENKO Ljudmila - RUS - Olympics - 2006 - Final 1,DYMCHENKO Ljudmila - RUS,71.4,17,52.45734375,20.23550424394796,1.6507834037418818,117.86593502717037,2006,2006-Olympics,Final 1,1
KEARNEY Hannah - USA - Olympics - 2006 - Final 1,KEARNEY Hannah - USA,69.33,18,52.045625,19.629915934852473,1.6214179501961619,112.4129064870999,2006,2006-Olympics,Final 1,1
MARBLER Margarita - AUT - Olympics - 2006 - Final 1,MARBLER Margarita - AUT,69.3,19,51.883828125,20.57346140666925,1.602746095902435,111.07030444603875,2006,2006-Olympics,Final 1,1
ROARK Michelle - USA - Olympics - 2006 - Final 1,ROARK Michelle - USA,66.8,20,51.77173228346456,20.770367637630866,1.5306540561712247,102.2476909522378,2006,2006-Olympics,Final 1,1
TRAA Kari - NOR - World Cup 3 - 2006 - Final 1,TRAA Kari - NOR,89.33,1,87.31145038167939,2.9430884546880636,1.5071992404625543,134.63810815051997,2006,2006-World Cup 3,Final 1,1
HEIL Jennifer - CAN - World Cup 3 - 2006 - Final 1,HEIL Jennifer - CAN,87.73,2,85.42320610687023,2.977848823229363,1.5614541518534606,136.9863727421041,2006,2006-World Cup 3,Final 1,1
SUDOVA Nikola - CZE - World Cup 3 - 2006 - Final 1,SUDOVA Nikola - CZE,86.27,3,84.0767175572519,3.2358946856177666,1.5021001220227357,129.5861775269014,2006,2006-World Cup 3,Final 1,1
BAHRKE Shannon - USA - World Cup 3 - 2006 - Final 1,BAHRKE Shannon - USA,84.5,4,82.89274809160304,3.469604120549786,1.3568061021695237,114.65011563332475,2006,2006-World Cup 3,Final 1,1
ROARK Michelle - USA - World Cup 3 - 2006 - Final 1,ROARK Michelle - USA,84.13,5,80.99320610687023,4.992386610832916,1.4702027207502553,123.68815489671897,2006,2006-World Cup 3,Final 1,1
KJELLIN Sara - SWE - World Cup 3 - 2006 - Final 1,KJELLIN Sara - SWE,82.97,6,76.65404580152672,11.469265586651087,1.418150471337685,117.66394460688771,2006,2006-World Cup 3,Final 1,1
ROBICHAUD Audrey - CAN - World Cup 3 - 2006 - Final 1,ROBICHAUD Audrey - CAN,79.3,7,75.75183206106868,11.474050563694092,1.2428565597000274,98.55852518421217,2006,2006-World Cup 3,Final 1,1
VOGTLI Jillian Rachell - USA - World Cup 3 - 2006 - Final 1,VOGTLI Jillian Rachell - USA,78.2,8,74.6448854961832,11.728168568194613,1.2382062684642938,96.82773019390778,2006,2006-World Cup 3,Final 1,1
ST.PIERRE Stephanie - CAN - World Cup 3 - 2006 - Final 1,ST.PIERRE Stephanie - CAN,77.27,9,73.21160305343511,12.15202290933482,1.261596924929465,97.48359438929975,2006,2006-World Cup 3,Final 1,1
RICHARDS Kristi - CAN - World Cup 3 - 2006 - Final 1,RICHARDS Kristi - CAN,77.23,10,70.71961832061069,13.218052333377587,1.3776603260454667,106.3967069804914,2006,2006-World Cup 3,Final 1,1
TORITO Emiko - USA - World Cup 3 - 2006 - Final 1,TORITO Emiko - USA,77.2,11,67.62875968992249,14.336555488255623,1.4956179839731483,115.46170836272705,2006,2006-World Cup 3,Final 1,1
HATANAKA Miyuki - JPN - World Cup 3 - 2006 - Final 1,HATANAKA Miyuki - JPN,76.83,12,62.854461538461535,16.622690750506735,1.5995123747019506,122.89053574835086,2006,2006-World Cup 3,Final 1,1
MARBLER Margarita - AUT - World Cup 3 - 2006 - Final 1,MARBLER Margarita - AUT,75.47,13,62.163538461538465,16.428677968326674,1.5820329696183046,119.39602821709344,2006,2006-World Cup 3,Final 1,1
BERNTSEN Ingrid - NOR - World Cup 3 - 2006 - Final 1,BERNTSEN Ingrid - NOR,74.9,14,57.873384615384616,18.230520248867794,1.649676568103062,123.56077495091935,2006,2006-World Cup 3,Final 1,1
UEMURA Aiko - JPN - World Cup 3 - 2006 - Final 1,UEMURA Aiko - JPN,55.97,15,52.95230769230769,21.11839306016883,1.1136261270475998,62.32965433085416,2006,2006-World Cup 3,Final 1,1
SHANLEY Laurel - USA - World Cup 3 - 2006 - Final 1,SHANLEY Laurel - USA,45.27,16,50.24062015503877,21.60962446186536,0.818077151440516,37.03435264571216,2006,2006-World Cup 3,Final 1,1
DYMCHENKO Ljudmila - RUS - World Cup 3 - 2006 - Qualification,DYMCHENKO Ljudmila - RUS,45.2,17,52.45734375,20.23550424394796,0.7198613684647546,32.537733854606905,2006,2006-World Cup 3,Qualification,1
BERCHTOLD Manuela - AUS - World Cup 3 - 2006 - Qualification,BERCHTOLD Manuela - AUS,43.13,18,52.045625,19.629915934852473,0.6496952519392152,28.02135621613835,2006,2006-World Cup 3,Qualification,1
CHERKASOVA Marina - RUS - World Cup 3 - 2006 - Qualification,CHERKASOVA Marina - RUS,42.9,19,51.883828125,20.57346140666925,0.6623501695337672,28.414822272998613,2006,2006-World Cup 3,Qualification,1
LESSARD Marie Josie - CAN - World Cup 3 - 2006 - Qualification,LESSARD Marie Josie - CAN,42.03000000000001,20,51.77173228346456,20.770367637630866,0.6390548429487194,26.85947504913468,2006,2006-World Cup 3,Qualification,1
HEIL Jennifer - CAN - World Cup 2 - 2006 - Final 1,HEIL Jennifer - CAN,86.2,1,87.31145038167939,2.9430884546880636,0.7056923762557774,60.83068283324801,2006,2006-World Cup 2,Final 1,1
RICHARDS Kristi - CAN - World Cup 2 - 2006 - Final 1,RICHARDS Kristi - CAN,80.7,2,85.42320610687023,2.977848823229363,0.11271357357237817,9.095985387290918,2006,2006-World Cup 2,Final 1,1
SUDOVA Nikola - CZE - World Cup 2 - 2006 - Final 1,SUDOVA Nikola - CZE,79.5,3,84.0767175572519,3.2358946856177666,0.1572564505673169,12.501887820101695,2006,2006-World Cup 2,Final 1,1
TRAA Kari - NOR - World Cup 2 - 2006 - Final 1,TRAA Kari - NOR,79.3,4,82.89274809160304,3.469604120549786,0.30043909545334335,23.824820269450125,2006,2006-World Cup 2,Final 1,1
VOGTLI Jillian Rachell - USA - World Cup 2 - 2006 - Final 1,VOGTLI Jillian Rachell - USA,75.57,5,80.99320610687023,4.992386610832916,0.27734836612653047,20.959216028181906,2006,2006-World Cup 2,Final 1,1
ST.PIERRE Stephanie - CAN - World Cup 2 - 2006 - Final 1,ST.PIERRE Stephanie - CAN,72.8,6,76.65404580152672,11.469265586651087,0.7368463708550397,53.64241579824689,2006,2006-World Cup 2,Final 1,1
SHANLEY Laurel - USA - World Cup 2 - 2006 - Final 1,SHANLEY Laurel - USA,72.8,7,75.75183206106868,11.474050563694092,0.7969768704691929,58.01991617015724,2006,2006-World Cup 2,Final 1,1
MARBLER Margarita - AUT - World Cup 2 - 2006 - Final 1,MARBLER Margarita - AUT,72.23,8,74.6448854961832,11.728168568194613,0.8368653230366534,60.44678228293748,2006,2006-World Cup 2,Final 1,1
CHERKASOVA Marina - RUS - World Cup 2 - 2006 - Final 1,CHERKASOVA Marina - RUS,65.23,9,73.21160305343511,12.15202290933482,0.5113013531181456,33.35218726389664,2006,2006-World Cup 2,Final 1,1
