Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
BERGEVIN Mikela - CAN - North American Cup 3 - 2017 - Qualification,55.91,32,Women,13.4,13.8,13.7,12.9,12.8,5.9,6.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,BERGEVIN Mikela - CAN
MARSEILLES Sophia - USA - North American Cup 1 - 2017 - Qualification,26.88,21,Women,12.5,13.9,12.0,13.8,13.8,4.3,3.7,Qualification,2017,2017-North American Cup 1,Qualification,0.0,MARSEILLES Sophia - USA
BROWN Berkley - CAN - North American Cup 1 - 2017 - Final 1,77.67,2,Women,16.6,17.2,16.3,16.4,16.6,8.4,8.9,Finals,2017,2017-North American Cup 1,Final 1,0.0,BROWN Berkley - CAN
FINLAYSON Shaina - CAN - North American Cup 3 - 2017 - Qualification,49.88,36,Women,13.3,11.0,12.0,12.1,13.1,5.5,5.6,Qualification,2017,2017-North American Cup 3,Qualification,0.0,FINLAYSON Shaina - CAN
SHIMKO Avital - USA - North American Cup 3 - 2017 - Qualification,76.11,3,Women,17.2,17.4,16.7,16.5,16.5,8.0,8.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,SHIMKO Avital - USA
DESMARAIS GILBERT Laurianne - CAN - North American Cup 3 - 2017 - Final 1,67.08,11,Women,13.9,13.8,15.1,14.6,15.6,6.8,6.5,Finals,2017,2017-North American Cup 3,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
SOAR Hannah - USA - North American Cup 2 - 2017 - Final 1,76.07,4,Women,15.4,16.8,17.4,17.0,15.7,7.2,7.0,Finals,2017,2017-North American Cup 2,Final 1,0.0,SOAR Hannah - USA
KLOSER Heidi - USA - North American Cup 3 - 2017 - Final 1,73.74,5,Women,16.3,15.8,16.1,16.3,15.3,6.6,7.0,Finals,2017,2017-North American Cup 3,Final 1,0.0,KLOSER Heidi - USA
DESMARAIS GILBERT Laurianne - CAN - North American Cup 2 - 2017 - Final 1,25.6,16,Women,15.0,15.8,14.8,14.7,16.0,8.2,8.6,Finals,2017,2017-North American Cup 2,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
KLOSER Heidi - USA - North American Cup 3 - 2017 - Final 2,65.47,5,Women,14.8,12.0,14.9,13.5,12.0,7.1,7.0,Finals,2017,2017-North American Cup 3,Final 2,0.0,KLOSER Heidi - USA
PARKER Madison - CAN - North American Cup 1 - 2017 - Qualification,19.12,22,Women,15.3,12.0,13.0,15.2,12.0,5.2,5.0,Qualification,2017,2017-North American Cup 1,Qualification,0.0,PARKER Madison - CAN
POND Mei - CAN - North American Cup 3 - 2017 - Qualification,37.4,41,Women,11.8,12.6,10.7,11.0,11.5,5.7,4.4,Qualification,2017,2017-North American Cup 3,Qualification,0.0,POND Mei - CAN
FISHER Gabriella - USA - North American Cup 3 - 2017 - Qualification,63.8,21,Women,14.7,15.1,15.0,13.1,13.6,6.9,6.4,Qualification,2017,2017-North American Cup 3,Qualification,0.0,FISHER Gabriella - USA
O CONNELL Elizabeth - USA - North American Cup 2 - 2017 - Final 1,70.76,9,Women,14.9,15.0,15.0,14.8,14.5,7.0,5.8,Finals,2017,2017-North American Cup 2,Final 1,0.0,O CONNELL Elizabeth - USA
SCHWINGHAMER Mackenzie - CAN - North American Cup 3 - 2017 - Final 1,69.0,9,Women,15.2,14.5,14.9,15.4,14.8,8.0,8.0,Finals,2017,2017-North American Cup 3,Final 1,0.0,SCHWINGHAMER Mackenzie - CAN
HOLSTEIN Grace - USA - North American Cup 3 - 2017 - Qualification,53.08,34,Women,13.7,13.7,14.6,13.9,12.7,6.7,6.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,HOLSTEIN Grace - USA
KLOSER Heidi - USA - North American Cup 2 - 2017 - Final 1,59.79,15,Women,15.8,16.3,16.4,16.4,16.2,6.0,5.9,Finals,2017,2017-North American Cup 2,Final 1,0.0,KLOSER Heidi - USA
HOLSTEIN Grace - USA - North American Cup 1 - 2017 - Qualification,31.55,19,Women,13.5,13.4,11.3,14.3,12.5,0.0,0.0,Qualification,2017,2017-North American Cup 1,Qualification,0.0,HOLSTEIN Grace - USA
SHIMKO Avital - USA - North American Cup 2 - 2017 - Final 2,74.35,5,Women,15.9,15.4,16.1,16.4,16.5,8.2,7.7,Finals,2017,2017-North American Cup 2,Final 2,0.0,SHIMKO Avital - USA
HARRELL Kaitlyn - USA - North American Cup 1 - 2017 - Final 2,36.49,6,Women,13.2,15.0,13.0,13.6,12.9,7.2,7.4,Finals,2017,2017-North American Cup 1,Final 2,0.0,HARRELL Kaitlyn - USA
ONEILL Taylah - AUS - North American Cup 2 - 2017 - Final 2,74.94,4,Women,16.4,15.8,16.0,16.2,16.7,9.0,8.1,Finals,2017,2017-North American Cup 2,Final 2,0.0,ONEILL Taylah - AUS
SOAR Hannah - USA - North American Cup 1 - 2017 - Final 2,73.11,4,Women,17.6,16.8,15.5,15.5,15.8,5.9,7.0,Finals,2017,2017-North American Cup 1,Final 2,0.0,SOAR Hannah - USA
DESMARAIS GILBERT Laurianne - CAN - North American Cup 1 - 2017 - Final 1,69.15,9,Women,16.3,16.5,15.6,14.4,15.5,6.4,7.1,Finals,2017,2017-North American Cup 1,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
MICKEL Trudy - USA - North American Cup 1 - 2017 - Final 1,72.73,6,Women,16.4,16.5,16.5,15.9,16.0,7.2,6.9,Finals,2017,2017-North American Cup 1,Final 1,0.0,MICKEL Trudy - USA
O CONNELL Elizabeth - USA - North American Cup 3 - 2017 - Qualification,71.77,9,Women,13.9,16.0,15.4,15.3,14.8,7.0,7.9,Qualification,2017,2017-North American Cup 3,Qualification,0.0,O CONNELL Elizabeth - USA
SHAVER Morgan - USA - North American Cup 1 - 2017 - Qualification,56.07,9,Women,14.0,14.8,13.5,15.5,14.8,5.8,7.0,Qualification,2017,2017-North American Cup 1,Qualification,0.0,SHAVER Morgan - USA
HARRELL Kaitlyn - USA - North American Cup 3 - 2017 - Qualification,69.62,16,Women,14.7,14.9,16.4,16.4,16.0,7.8,7.2,Qualification,2017,2017-North American Cup 3,Qualification,0.0,HARRELL Kaitlyn - USA
KISSEL Dara - USA - North American Cup 3 - 2017 - Qualification,47.73,39,Women,12.7,13.6,12.9,13.1,12.1,6.7,6.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,KISSEL Dara - USA
SCHWINGHAMER Mackenzie - CAN - North American Cup 1 - 2017 - Final 1,47.73,16,Women,13.5,14.0,12.5,14.5,14.7,5.7,4.9,Finals,2017,2017-North American Cup 1,Final 1,0.0,SCHWINGHAMER Mackenzie - CAN
HILGERT Lauren - USA - North American Cup 1 - 2017 - Qualification,28.48,20,Women,14.8,14.1,12.0,14.0,12.5,2.9,1.6,Qualification,2017,2017-North American Cup 1,Qualification,0.0,HILGERT Lauren - USA
STOLTZNER Lane - USA - North American Cup 2 - 2017 - Final 1,75.57,5,Women,16.4,17.2,16.6,16.5,16.5,6.8,6.8,Finals,2017,2017-North American Cup 2,Final 1,0.0,STOLTZNER Lane - USA
MILES Hannah - USA - North American Cup 1 - 2017 - Final 1,67.56,11,Women,15.6,15.8,15.8,15.1,15.3,7.5,7.0,Finals,2017,2017-North American Cup 1,Final 1,0.0,MILES Hannah - USA
RYAN Maggie - USA - North American Cup 3 - 2017 - Final 1,67.75,10,Women,15.8,15.0,16.3,15.1,16.0,6.9,6.1,Finals,2017,2017-North American Cup 3,Final 1,0.0,RYAN Maggie - USA
HARRELL Kaitlyn - USA - North American Cup 3 - 2017 - Final 1,65.55,12,Women,14.6,14.2,14.9,14.8,14.0,6.4,6.5,Finals,2017,2017-North American Cup 3,Final 1,0.0,HARRELL Kaitlyn - USA
PARKER Madison - CAN - North American Cup 3 - 2017 - Qualification,62.95,23,Women,13.3,14.7,14.4,14.2,13.5,5.9,6.4,Qualification,2017,2017-North American Cup 3,Qualification,0.0,PARKER Madison - CAN
VASATKA Marissa - USA - North American Cup 3 - 2017 - Qualification,57.67,28,Women,14.5,14.1,14.3,14.5,12.8,5.1,4.5,Qualification,2017,2017-North American Cup 3,Qualification,0.0,VASATKA Marissa - USA
BRUNELLE Catherine - CAN - North American Cup 3 - 2017 - Qualification,60.86,25,Women,14.5,14.7,14.4,15.1,13.8,5.8,5.4,Qualification,2017,2017-North American Cup 3,Qualification,0.0,BRUNELLE Catherine - CAN
BROWN Berkley - CAN - North American Cup 3 - 2017 - Final 2,79.17,2,Women,16.9,17.3,17.3,16.8,16.3,7.9,7.6,Finals,2017,2017-North American Cup 3,Final 2,0.0,BROWN Berkley - CAN
BROWN Berkley - CAN - North American Cup 3 - 2017 - Qualification,79.47,1,Women,16.3,17.6,17.0,16.0,17.0,8.9,8.8,Qualification,2017,2017-North American Cup 3,Qualification,0.0,BROWN Berkley - CAN
ZETZER Rian - USA - North American Cup 3 - 2017 - Qualification,52.22,35,Women,12.8,12.2,11.7,13.1,12.8,4.8,5.7,Qualification,2017,2017-North American Cup 3,Qualification,0.0,ZETZER Rian - USA
GAGNON Sofiane - CAN - North American Cup 1 - 2017 - Qualification,51.43,12,Women,13.8,14.1,14.5,14.5,14.0,1.3,1.7,Qualification,2017,2017-North American Cup 1,Qualification,0.0,GAGNON Sofiane - CAN
WARE Tori - USA - North American Cup 1 - 2017 - Qualification,56.74,7,Women,15.3,14.2,15.5,15.4,12.0,8.4,8.0,Qualification,2017,2017-North American Cup 1,Qualification,0.0,WARE Tori - USA
HOGG Madison - USA - North American Cup 1 - 2017 - Final 1,66.38,12,Women,15.4,15.0,14.8,14.9,15.4,5.9,6.7,Finals,2017,2017-North American Cup 1,Final 1,0.0,HOGG Madison - USA
ONEILL Taylah - AUS - North American Cup 3 - 2017 - Final 2,74.09,3,Women,15.9,16.9,16.2,16.6,16.6,6.4,6.2,Finals,2017,2017-North American Cup 3,Final 2,0.0,ONEILL Taylah - AUS
SHAVER Morgan - USA - North American Cup 3 - 2017 - Qualification,32.45,42,Women,13.7,14.1,14.3,14.5,14.8,1.0,1.1,Qualification,2017,2017-North American Cup 3,Qualification,0.0,SHAVER Morgan - USA
MARKLE Searik - CAN - North American Cup 2 - 2017 - Final 1,67.83,12,Women,15.1,15.7,16.6,15.9,15.5,5.8,5.6,Finals,2017,2017-North American Cup 2,Final 1,0.0,MARKLE Searik - CAN
RAY Hallee - USA - North American Cup 3 - 2017 - Qualification,62.15,24,Women,14.3,13.9,14.0,14.5,14.0,4.7,5.9,Qualification,2017,2017-North American Cup 3,Qualification,0.0,RAY Hallee - USA
SOAR Hannah - USA - North American Cup 2 - 2017 - Final 2,76.13,2,Women,16.8,16.2,15.7,16.5,16.0,6.8,6.9,Finals,2017,2017-North American Cup 2,Final 2,0.0,SOAR Hannah - USA
GAGNON Sofiane - CAN - North American Cup 3 - 2017 - Final 1,71.99,7,Women,16.5,16.2,15.7,15.9,16.1,7.0,7.7,Finals,2017,2017-North American Cup 3,Final 1,0.0,GAGNON Sofiane - CAN
COYNE Katie - USA - North American Cup 2 - 2017 - Final 1,63.73,13,Women,16.0,16.5,15.1,14.7,16.1,7.1,8.1,Finals,2017,2017-North American Cup 2,Final 1,0.0,COYNE Katie - USA
GILBERT Valerie - CAN - North American Cup 3 - 2017 - Final 1,31.66,15,Women,14.5,15.1,15.7,15.5,14.8,6.4,6.0,Finals,2017,2017-North American Cup 3,Final 1,0.0,GILBERT Valerie - CAN
TUDHOPE Phoebe - AUS - North American Cup 3 - 2017 - Final 1,58.98,13,Women,15.3,14.4,15.4,14.4,15.8,3.2,2.6,Finals,2017,2017-North American Cup 3,Final 1,0.0,TUDHOPE Phoebe - AUS
SHIMKO Avital - USA - North American Cup 3 - 2017 - Final 2,73.98,4,Women,16.6,16.2,16.9,16.1,16.2,6.2,6.7,Finals,2017,2017-North American Cup 3,Final 2,0.0,SHIMKO Avital - USA
HOGG Madison - USA - North American Cup 3 - 2017 - Qualification,65.08,20,Women,15.3,14.6,15.3,15.9,14.5,6.8,6.3,Qualification,2017,2017-North American Cup 3,Qualification,0.0,HOGG Madison - USA
NADEAU Juliane - CAN - North American Cup 1 - 2017 - Qualification,57.97,2,Women,14.2,15.2,13.3,14.8,13.2,5.9,6.3,Qualification,2017,2017-North American Cup 1,Qualification,0.0,NADEAU Juliane - CAN
POND Mei - CAN - North American Cup 1 - 2017 - Qualification,49.34,13,Women,13.4,14.8,12.5,13.6,13.0,6.0,6.7,Qualification,2017,2017-North American Cup 1,Qualification,0.0,POND Mei - CAN
GILBERT Valerie - CAN - North American Cup 1 - 2017 - Final 1,79.49,1,Women,17.4,17.7,16.6,16.8,16.6,8.1,8.0,Finals,2017,2017-North American Cup 1,Final 1,0.0,GILBERT Valerie - CAN
RYAN Maggie - USA - North American Cup 1 - 2017 - Final 1,68.85,10,Women,14.8,16.6,16.0,14.9,15.5,6.6,7.0,Finals,2017,2017-North American Cup 1,Final 1,0.0,RYAN Maggie - USA
HILGERT Lauren - USA - North American Cup 3 - 2017 - Qualification,45.21,40,Women,13.8,12.7,13.7,11.8,12.1,5.0,5.9,Qualification,2017,2017-North American Cup 3,Qualification,0.0,HILGERT Lauren - USA
SHIMKO Avital - USA - North American Cup 3 - 2017 - Final 1,75.19,3,Women,17.3,16.4,16.5,15.9,16.7,6.3,6.2,Finals,2017,2017-North American Cup 3,Final 1,0.0,SHIMKO Avital - USA
GILBERT Valerie - CAN - North American Cup 3 - 2017 - Qualification,73.32,8,Women,15.8,14.4,14.7,15.9,15.8,7.8,7.6,Qualification,2017,2017-North American Cup 3,Qualification,0.0,GILBERT Valerie - CAN
MICKEL Trudy - USA - North American Cup 2 - 2017 - Final 1,74.03,7,Women,16.3,16.2,16.8,15.0,16.8,6.7,7.9,Finals,2017,2017-North American Cup 2,Final 1,0.0,MICKEL Trudy - USA
STOLTZNER Lane - USA - North American Cup 3 - 2017 - Final 1,77.89,1,Women,17.5,16.5,17.0,16.8,16.4,8.1,8.0,Finals,2017,2017-North American Cup 3,Final 1,0.0,STOLTZNER Lane - USA
COYNE Katie - USA - North American Cup 1 - 2017 - Qualification,57.2,6,Women,14.9,14.6,13.8,15.3,13.1,7.0,7.7,Qualification,2017,2017-North American Cup 1,Qualification,0.0,COYNE Katie - USA
NUNN Skyler - GBR - North American Cup 1 - 2017 - Qualification,57.2,5,Women,15.2,14.2,13.8,14.8,14.5,5.3,5.1,Qualification,2017,2017-North American Cup 1,Qualification,0.0,NUNN Skyler - GBR
DESMARAIS GILBERT Laurianne - CAN - North American Cup 3 - 2017 - Qualification,70.23,14,Women,16.4,15.1,16.4,15.4,16.0,7.2,8.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,DESMARAIS GILBERT Laurianne - CAN
ASH Sophie - AUS - North American Cup 2 - 2017 - Final 1,68.68,11,Women,14.8,16.0,15.8,15.0,15.4,7.1,7.3,Finals,2017,2017-North American Cup 2,Final 1,0.0,ASH Sophie - AUS
BROWN Berkley - CAN - North American Cup 3 - 2017 - Final 1,75.76,2,Women,16.7,17.0,16.3,16.0,16.6,6.7,6.5,Finals,2017,2017-North American Cup 3,Final 1,0.0,BROWN Berkley - CAN
IDZOREK Mia - USA - North American Cup 1 - 2017 - Qualification,37.66,17,Women,12.8,12.1,10.8,14.6,13.0,3.6,4.0,Qualification,2017,2017-North American Cup 1,Qualification,0.0,IDZOREK Mia - USA
NUNN Skyler - GBR - North American Cup 3 - 2017 - Qualification,63.23,22,Women,16.1,15.5,16.4,15.8,15.0,8.1,7.4,Qualification,2017,2017-North American Cup 3,Qualification,0.0,NUNN Skyler - GBR
MICKEL Trudy - USA - North American Cup 1 - 2017 - Final 2,73.47,3,Women,16.8,16.5,16.0,15.6,16.0,7.5,7.5,Finals,2017,2017-North American Cup 1,Final 2,0.0,MICKEL Trudy - USA
GAGNON Sofiane - CAN - North American Cup 3 - 2017 - Qualification,74.98,6,Women,16.7,16.0,16.6,16.4,15.8,7.8,7.0,Qualification,2017,2017-North American Cup 3,Qualification,0.0,GAGNON Sofiane - CAN
SHIMKO Avital - USA - North American Cup 2 - 2017 - Final 1,77.18,1,Women,16.9,16.8,16.6,16.7,16.6,6.6,7.8,Finals,2017,2017-North American Cup 2,Final 1,0.0,SHIMKO Avital - USA
SPARROW Pip - AUS - North American Cup 3 - 2017 - Qualification,71.76,10,Women,15.2,14.6,16.8,16.0,14.8,9.0,8.5,Qualification,2017,2017-North American Cup 3,Qualification,0.0,SPARROW Pip - AUS
BROWN Berkley - CAN - North American Cup 1 - 2017 - Final 2,78.19,2,Women,16.6,17.1,17.5,16.3,16.4,7.9,8.1,Finals,2017,2017-North American Cup 1,Final 2,0.0,BROWN Berkley - CAN
GILBERT Valerie - CAN - North American Cup 2 - 2017 - Final 1,60.42,14,Women,16.2,15.5,15.5,15.9,16.0,8.3,8.4,Finals,2017,2017-North American Cup 2,Final 1,0.0,GILBERT Valerie - CAN
ONEILL Taylah - AUS - North American Cup 3 - 2017 - Qualification,76.04,4,Women,17.3,17.5,15.9,16.6,15.8,7.9,6.9,Qualification,2017,2017-North American Cup 3,Qualification,0.0,ONEILL Taylah - AUS
COYNE Katie - USA - North American Cup 3 - 2017 - Qualification,57.01,30,Women,14.6,14.9,14.0,13.9,14.0,2.1,1.9,Qualification,2017,2017-North American Cup 3,Qualification,0.0,COYNE Katie - USA
STOLTZNER Lane - USA - North American Cup 3 - 2016 - Qualification 1,66.93,12,Women,16.3,14.8,14.3,13.1,15.8,7.0,6.6,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,STOLTZNER Lane - USA
TODD Kassidy - CAN - North American Cup 1 - 2016 - Qualification 1,52.63,27,Women,13.1,13.2,13.2,13.4,15.0,4.6,5.0,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,TODD Kassidy - CAN
AMUNDSEN Aurora - NOR - North American Cup 2 - 2016 - Qualification 1,65.24,14,Women,14.7,14.2,14.5,16.0,14.5,6.8,5.6,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,AMUNDSEN Aurora - NOR
O CONNELL Elizabeth - USA - North American Cup 1 - 2016 - Final 1,23.6,16,Women,15.4,15.2,14.0,14.3,15.6,3.2,2.1,Finals,2016,2016-North American Cup 1,Final 1,5.5,O CONNELL Elizabeth - USA
SCHWINGHAMER Mackenzie - CAN - North American Cup 4 - 2016 - Final 1,57.84,16,Women,15.0,14.9,13.7,14.9,14.6,8.0,7.8,Finals,2016,2016-North American Cup 4,Final 1,0.0,SCHWINGHAMER Mackenzie - CAN
SCHWINGHAMER Mackenzie - CAN - North American Cup 4 - 2016 - Qualification 1,67.5,11,Women,14.5,13.8,11.8,13.0,14.0,7.3,7.9,Qualification,2016,2016-North American Cup 4,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
BARZILAY Mason - CAN - North American Cup 3 - 2016 - Qualification 1,50.96,31,Women,13.9,13.0,11.9,12.8,13.7,4.0,4.5,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,BARZILAY Mason - CAN
ECKHOFF Lindsey - USA - North American Cup 1 - 2016 - Qualification 1,44.91,31,Women,15.5,13.8,13.8,13.0,14.1,4.7,4.6,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,ECKHOFF Lindsey - USA
MARKLE Searik - CAN - North American Cup 1 - 2016 - Qualification 1,61.19,23,Women,14.5,14.2,16.0,13.8,13.4,4.7,5.1,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,MARKLE Searik - CAN
JOHNSON Tess - USA - North American Cup 3 - 2016 - Final 1,76.31,3,Women,15.7,16.2,16.3,17.0,16.9,7.9,8.1,Finals,2016,2016-North American Cup 3,Final 1,0.0,JOHNSON Tess - USA
KLOSER Heidi - USA - North American Cup 1 - 2016 - Qualification 1,65.99,15,Women,15.0,15.6,15.4,14.9,15.8,5.6,5.0,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,KLOSER Heidi - USA
SHAFFER Lulu - USA - North American Cup 2 - 2016 - Final 1,17.09,15,Women,13.4,16.4,15.0,15.1,13.0,2.6,1.8,Finals,2016,2016-North American Cup 2,Final 1,11.2,SHAFFER Lulu - USA
GAGNON Sofiane - CAN - North American Cup 2 - 2016 - Qualification 1,61.43,20,Women,16.1,13.8,15.3,14.9,15.4,7.1,7.1,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,GAGNON Sofiane - CAN
SHIMKO Avital - USA - North American Cup 1 - 2016 - Final 2,76.85,4,Women,16.8,16.7,17.0,16.7,16.9,7.6,7.1,Finals,2016,2016-North American Cup 1,Final 2,5.5,SHIMKO Avital - USA
STOLTZNER Lane - USA - North American Cup 1 - 2016 - Qualification 1,69.83,5,Women,16.1,14.4,14.5,14.0,16.1,7.8,7.5,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,STOLTZNER Lane - USA
FENG yue - CHN - North American Cup 2 - 2016 - Qualification 1,13.41,41,Women,9.9,9.6,10.0,10.8,11.0,3.4,3.7,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,FENG yue - CHN
SCHWARTZ Sophia - USA - North American Cup 3 - 2016 - Final 1,77.16,1,Women,16.3,16.7,15.9,16.0,17.1,7.0,6.4,Finals,2016,2016-North American Cup 3,Final 1,0.0,SCHWARTZ Sophia - USA
GAGNON Sofiane - CAN - North American Cup 4 - 2016 - Qualification 1,68.91,7,Women,14.8,15.8,14.2,15.0,16.0,6.0,6.2,Qualification,2016,2016-North American Cup 4,Qualification 1,0.0,GAGNON Sofiane - CAN
SHIMKO Avital - USA - North American Cup 3 - 2016 - Qualification 1,72.91,2,Women,16.3,16.0,17.1,15.5,15.4,6.1,6.5,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,SHIMKO Avital - USA
HARRELL Kaitlyn - USA - North American Cup 3 - 2016 - Final 2,74.95,4,Women,15.7,15.7,15.9,15.3,16.2,6.8,7.0,Finals,2016,2016-North American Cup 3,Final 2,0.0,HARRELL Kaitlyn - USA
SCHWARTZ Sophia - USA - North American Cup 1 - 2016 - Qualification 1,74.46,2,Women,15.9,15.3,17.3,14.9,16.5,7.4,6.4,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,SCHWARTZ Sophia - USA
HARRELL Kaitlyn - USA - North American Cup 3 - 2016 - Qualification 1,72.29,3,Women,16.1,15.2,15.2,16.2,16.5,6.4,6.0,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,HARRELL Kaitlyn - USA
SCHWARTZ Sophia - USA - North American Cup 3 - 2016 - Qualification 1,70.53,5,Women,15.1,13.8,14.8,12.8,16.9,7.0,7.2,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,SCHWARTZ Sophia - USA
MARSEILLES Sophia - USA - North American Cup 4 - 2016 - Qualification 1,48.29,31,Women,10.5,13.5,12.4,14.8,13.7,3.9,4.4,Qualification,2016,2016-North American Cup 4,Qualification 1,0.0,MARSEILLES Sophia - USA
MARTIN Raphaelle - CAN - North American Cup 2 - 2016 - Qualification 1,15.51,40,Women,12.0,11.9,11.5,12.8,11.7,5.0,5.4,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,MARTIN Raphaelle - CAN
RAY Hallee - USA - North American Cup 3 - 2016 - Final 1,68.2,15,Women,15.9,15.1,15.0,15.2,15.8,5.6,5.0,Finals,2016,2016-North American Cup 3,Final 1,0.0,RAY Hallee - USA
RYAN Maggie - USA - North American Cup 1 - 2016 - Final 1,71.35,10,Women,16.0,15.4,16.0,15.6,16.2,6.8,7.0,Finals,2016,2016-North American Cup 1,Final 1,5.5,RYAN Maggie - USA
BERGERON Julie - CAN - North American Cup 1 - 2016 - Final 2,79.07,2,Women,16.9,17.2,17.9,17.1,17.1,8.0,7.6,Finals,2016,2016-North American Cup 1,Final 2,5.5,BERGERON Julie - CAN
STOLTZNER Lane - USA - North American Cup 4 - 2016 - Final 2,72.55,5,Women,16.0,15.9,16.0,16.0,16.4,5.5,5.0,Finals,2016,2016-North American Cup 4,Final 2,0.0,STOLTZNER Lane - USA
SCHWINGHAMER Mackenzie - CAN - North American Cup 1 - 2016 - Qualification 1,62.19,20,Women,14.2,13.7,13.9,14.2,13.8,6.3,7.0,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,SCHWINGHAMER Mackenzie - CAN
SOAR Hannah - USA - North American Cup 4 - 2016 - Final 1,70.88,10,Women,15.0,16.1,15.1,15.6,15.7,7.9,6.3,Finals,2016,2016-North American Cup 4,Final 1,0.0,SOAR Hannah - USA
GUAN Ziyan - CHN - North American Cup 2 - 2016 - Qualification 1,12.48,42,Women,11.8,9.8,8.0,14.3,11.5,2.7,2.4,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,GUAN Ziyan - CHN
NING Qin - CHN - North American Cup 3 - 2016 - Qualification 1,68.34,10,Women,15.1,13.3,14.8,13.9,14.4,8.5,7.5,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,NING Qin - CHN
MARKLE Searik - CAN - North American Cup 4 - 2016 - Qualification 1,54.53,28,Women,13.0,14.4,11.9,14.8,12.9,3.8,3.4,Qualification,2016,2016-North American Cup 4,Qualification 1,0.0,MARKLE Searik - CAN
O CONNELL Elizabeth - USA - North American Cup 3 - 2016 - Final 1,75.7,5,Women,15.7,16.5,15.9,15.4,16.7,6.3,7.0,Finals,2016,2016-North American Cup 3,Final 1,0.0,O CONNELL Elizabeth - USA
RYAN Maggie - USA - North American Cup 3 - 2016 - Qualification 1,63.66,17,Women,15.3,14.4,14.1,14.6,15.1,6.0,5.8,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,RYAN Maggie - USA
BAKER Taryn - USA - North American Cup 1 - 2016 - Qualification 1,61.18,24,Women,13.2,14.1,13.7,9.9,15.4,5.6,5.7,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,BAKER Taryn - USA
SHIMKO Avital - USA - North American Cup 1 - 2016 - Final 1,75.09,4,Women,17.2,16.5,17.4,16.5,16.0,7.8,7.8,Finals,2016,2016-North American Cup 1,Final 1,5.5,SHIMKO Avital - USA
SCHWARTZ Sophia - USA - North American Cup 4 - 2016 - Final 1,71.9,9,Women,15.5,15.4,15.9,16.0,15.6,5.7,6.0,Finals,2016,2016-North American Cup 4,Final 1,0.0,SCHWARTZ Sophia - USA
TUDHOPE Phoebe - AUS - North American Cup 3 - 2016 - Qualification 1,50.63,32,Women,11.7,12.5,13.7,11.9,13.5,5.0,5.6,Qualification,2016,2016-North American Cup 3,Qualification 1,0.0,TUDHOPE Phoebe - AUS
ASH Sophie - AUS - North American Cup 1 - 2016 - Qualification 1,66.81,10,Women,14.9,16.0,16.1,16.0,16.0,5.7,4.9,Qualification,2016,2016-North American Cup 1,Qualification 1,5.5,ASH Sophie - AUS
NING Qin - CHN - North American Cup 3 - 2016 - Final 1,74.96,7,Women,15.5,15.2,15.4,16.5,16.2,8.3,8.5,Finals,2016,2016-North American Cup 3,Final 1,0.0,NING Qin - CHN
JENSON Alex - USA - North American Cup 2 - 2016 - Qualification 1,39.21,33,Women,10.8,11.5,12.0,11.6,13.5,6.5,5.8,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,JENSON Alex - USA
JOHNSON Tess - USA - North American Cup 4 - 2016 - Qualification 1,72.65,2,Women,16.5,16.2,16.3,15.8,15.8,7.9,8.9,Qualification,2016,2016-North American Cup 4,Qualification 1,0.0,JOHNSON Tess - USA
BROWN Berkley - CAN - North American Cup 2 - 2016 - Qualification 1,64.04,17,Women,14.2,15.0,15.7,13.2,15.0,3.5,3.0,Qualification,2016,2016-North American Cup 2,Qualification 1,11.2,BROWN Berkley - CAN
