Athlete_Comp_ID,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Score_Metric,Finish_Rank
VAILLANCOURT Elliot - CAN - North American Cup 3 - 2018 - Final 1,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,16.7,17.8,17.3,17.7,18.4,7.0,8.2,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,80.43,9
BAILEY Hunter - USA - North American Cup 2 - 2018 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,18.6,18.3,18.2,18.5,18.1,7.5,6.8,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,76.5,7
KARIOTIS Jack - USA - North American Cup 1 - 2018 - Final 1,KARIOTIS Jack - USA,Men,23.0,USA,17.3,18.0,17.6,17.7,17.7,8.0,8.2,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,83.11,2
NADEAU Jean Christophe - CAN - North American Cup 1 - 2018 - Final 1,NADEAU Jean Christophe - CAN,Men,22.0,CAN,17.0,15.0,16.0,14.0,12.0,8.4,8.7,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,10.49,15
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2018 - Final 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,17.6,17.9,18.0,17.6,18.4,8.4,8.0,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,82.03,3
NORRIS Trevor - USA - North American Cup 3 - 2018 - Final 1,NORRIS Trevor - USA,Men,25.0,USA,17.0,16.1,16.8,17.6,17.6,9.2,8.6,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,77.37,14
CLOUTIER Gabriel - CAN - North American Cup 1 - 2018 - Final 1,CLOUTIER Gabriel - CAN,Men,28.0,CAN,17.0,17.7,17.2,16.9,17.5,8.1,7.8,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 1,77.37,11
NADEAU Jean Christophe - CAN - North American Cup 2 - 2018 - Final 1,NADEAU Jean Christophe - CAN,Men,22.0,CAN,18.8,18.4,18.6,18.4,17.7,8.0,8.0,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,78.4,5
DUFRESNE Gabriel - CAN - North American Cup 3 - 2018 - Final 2,DUFRESNE Gabriel - CAN,Men,24.0,CAN,18.3,18.4,18.6,17.8,17.8,8.9,8.7,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 2,82.98,5
DUFRESNE Gabriel - CAN - North American Cup 3 - 2018 - Final 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,18.4,18.5,18.6,18.4,18.8,8.3,8.6,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,83.64,5
WALCZYK Dylan - USA - North American Cup 2 - 2018 - Final 2,WALCZYK Dylan - USA,Men,27.0,USA,19.0,19.1,18.7,17.8,19.0,7.7,8.2,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 2,81.33,3
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2018 - Final 2,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,18.0,18.1,18.4,18.3,18.4,8.6,8.9,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 1,Final 2,83.5,2
KAPRONCZAI Julian - CAN - North American Cup 2 - 2018 - Final 1,KAPRONCZAI Julian - CAN,Men,22.0,CAN,17.6,18.3,17.2,16.5,16.3,7.1,7.0,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,74.97,9
ANDRINGA Jesse - USA - North American Cup 3 - 2018 - Final 2,ANDRINGA Jesse - USA,Men,23.0,USA,18.6,18.7,18.6,18.6,19.0,8.2,8.1,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 2,85.0,2
VAILLANCOURT Elliot - CAN - North American Cup 2 - 2018 - Final 1,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,18.8,18.4,18.9,18.8,18.7,5.9,6.5,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,75.33,8
PAGE Nick - USA - North American Cup 3 - 2018 - Final 1,PAGE Nick - USA,Men,18.0,USA,17.5,17.9,18.0,17.6,17.5,7.0,8.0,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 1,77.46,13
SUGIMOTO Kosuke - JPN - North American Cup 2 - 2018 - Final 1,SUGIMOTO Kosuke - JPN,Men,26.0,JPN,18.5,18.7,18.4,18.5,18.6,3.7,3.8,0,0,0,0,-8.0,-8.0,0.0,2018,2018-North American Cup 2,Final 1,73.53,11
WALCZYK Dylan - USA - North American Cup 3 - 2018 - Final 2,WALCZYK Dylan - USA,Men,27.0,USA,19.0,18.3,19.1,18.6,18.2,8.1,7.4,0,0,0,0,0.0,0.0,0.0,2018,2018-North American Cup 3,Final 2,84.11,3
CHUNLAUD Kerrian - CAN - North American Cup 3 - 2017 - Final 2,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,17.9,17.6,18.2,17.9,17.1,9.0,8.8,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,81.64,4
TULLY Troy - USA - North American Cup 2 - 2017 - Final 1,TULLY Troy - USA,Men,28.0,USA,17.9,16.0,17.8,18.4,17.2,8.3,8.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,81.64,4
ANDRINGA Jesse - USA - North American Cup 3 - 2017 - Final 1,ANDRINGA Jesse - USA,Men,23.0,USA,17.3,17.9,17.0,16.8,16.4,8.0,7.9,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,75.95,12
KARIOTIS Jack - USA - North American Cup 2 - 2017 - Final 1,KARIOTIS Jack - USA,Men,23.0,USA,17.4,17.4,17.0,17.5,16.7,7.2,7.7,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,77.85,10
DUFRESNE Gabriel - CAN - North American Cup 2 - 2017 - Final 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,17.5,17.6,17.4,17.4,17.9,8.2,8.1,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,79.88,8
KELLY Brenden - CAN - North American Cup 3 - 2017 - Final 2,KELLY Brenden - CAN,Men,25.0,CAN,17.6,17.3,17.8,17.0,17.8,8.4,8.3,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,81.7,2
KOBER Jordan - CAN - North American Cup 2 - 2017 - Final 1,KOBER Jordan - CAN,Men,24.0,CAN,17.0,17.6,16.5,16.9,16.8,7.1,8.0,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,64.52,15
CHUNLAUD Kerrian - CAN - North American Cup 3 - 2017 - Final 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,17.6,17.5,17.5,17.5,17.0,8.3,8.8,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,82.64,2
LEMIEUX Simon - CAN - North American Cup 3 - 2017 - Final 2,LEMIEUX Simon - CAN,Men,28.0,CAN,16.9,17.9,17.3,17.1,17.2,8.5,8.3,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,80.77,5
BAILEY Hunter - USA - North American Cup 3 - 2017 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,16.5,17.3,16.9,17.0,17.0,7.8,8.0,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,79.12,9
STUDLER Abe - USA - North American Cup 1 - 2017 - Final 1,STUDLER Abe - USA,Men,23.0,USA,18.5,17.9,18.2,16.9,17.1,7.8,8.0,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,78.1,11
NADEAU Jean Christophe - CAN - North American Cup 2 - 2017 - Final 1,NADEAU Jean Christophe - CAN,Men,22.0,CAN,16.6,16.6,15.8,16.6,16.4,8.4,8.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,72.65,14
DYER Ryan - USA - North American Cup 2 - 2017 - Final 1,DYER Ryan - USA,Men,29.0,USA,17.7,17.8,17.2,16.2,18.3,7.8,6.8,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,81.24,6
REILLY Trevor - USA - North American Cup 2 - 2017 - Final 1,REILLY Trevor - USA,Men,24.0,USA,16.8,16.2,16.2,16.8,17.0,5.6,5.5,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,76.9,12
PORTELLO Ryan - CAN - North American Cup 1 - 2017 - Final 1,PORTELLO Ryan - CAN,Men,23.0,CAN,18.0,18.1,18.5,17.1,17.4,8.7,8.9,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,81.89,3
LEMIEUX Simon - CAN - North American Cup 2 - 2017 - Final 1,LEMIEUX Simon - CAN,Men,28.0,CAN,16.7,17.7,17.4,17.4,18.0,7.8,7.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,77.55,11
BAILEY Hunter - USA - North American Cup 2 - 2017 - Final 2,BAILEY Hunter - USA,Men,24.0,USA,17.0,17.0,17.4,17.9,16.4,7.8,8.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,60.95,6
ANDRINGA Casey - USA - North American Cup 2 - 2017 - Final 1,ANDRINGA Casey - USA,Men,25.0,USA,17.7,17.0,16.8,15.8,16.8,7.9,8.8,1,0,1,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,81.91,3
SMITH Emerson - USA - North American Cup 3 - 2017 - Final 1,SMITH Emerson - USA,Men,23.0,USA,18.4,18.5,18.4,18.4,18.0,8.1,8.2,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,83.25,1
PORTELLO Ryan - CAN - North American Cup 1 - 2017 - Final 2,PORTELLO Ryan - CAN,Men,23.0,CAN,16.6,16.3,16.5,15.2,16.5,8.3,8.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,72.93,5
DYER Ryan - USA - North American Cup 1 - 2017 - Final 1,DYER Ryan - USA,Men,29.0,USA,17.6,17.9,17.5,16.6,17.0,7.7,7.7,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,79.09,9
ANDRINGA Jesse - USA - North American Cup 1 - 2017 - Final 1,ANDRINGA Jesse - USA,Men,23.0,USA,17.5,18.0,17.7,16.5,16.1,7.8,8.0,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,78.81,10
VAILLANCOURT Elliot - CAN - North American Cup 2 - 2017 - Final 1,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,17.8,16.8,17.3,17.5,17.9,7.8,8.6,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,82.9,1
HOFFMAN Zachary - CAN - North American Cup 2 - 2017 - Final 2,HOFFMAN Zachary - CAN,Men,27.0,CAN,16.9,17.0,17.2,17.3,17.1,8.3,8.3,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,78.84,4
LESSARD Olivier - CAN - North American Cup 3 - 2017 - Final 1,LESSARD Olivier - CAN,Men,22.0,CAN,14.7,12.8,14.0,15.3,15.1,8.2,7.0,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,17.75,14
HEDRICK Joel - USA - North American Cup 3 - 2017 - Final 1,HEDRICK Joel - USA,Men,23.0,USA,15.8,12.0,15.0,16.5,13.0,7.4,7.9,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,13.84,15
VAILLANCOURT Elliot - CAN - North American Cup 3 - 2017 - Final 1,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,17.1,17.1,17.1,17.3,17.1,7.8,7.4,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,79.58,8
DYER Ryan - USA - North American Cup 2 - 2017 - Final 2,DYER Ryan - USA,Men,29.0,USA,16.6,16.2,16.4,16.6,16.7,7.4,7.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,78.44,5
PORTELLO Ryan - CAN - North American Cup 3 - 2017 - Final 1,PORTELLO Ryan - CAN,Men,23.0,CAN,17.4,17.2,17.1,16.3,17.5,7.9,8.4,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,77.8,10
BAILEY Hunter - USA - North American Cup 1 - 2017 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,17.4,17.0,16.0,16.1,17.1,8.2,8.9,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,65.7,16
KELLY Brenden - CAN - North American Cup 1 - 2017 - Final 1,KELLY Brenden - CAN,Men,25.0,CAN,18.1,17.8,18.6,16.8,17.0,8.0,8.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,80.58,6
TULLY Troy - USA - North American Cup 3 - 2017 - Final 1,TULLY Troy - USA,Men,28.0,USA,18.0,18.2,17.9,17.9,17.4,7.9,7.9,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,80.69,5
VAILLANCOURT Elliot - CAN - North American Cup 2 - 2017 - Final 2,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,17.5,18.0,17.5,18.4,17.9,8.6,8.0,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,84.36,1
KELLY Brenden - CAN - North American Cup 3 - 2017 - Final 1,KELLY Brenden - CAN,Men,25.0,CAN,16.6,17.3,16.6,17.4,17.3,8.9,8.4,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,81.58,3
TULLY Troy - USA - North American Cup 2 - 2017 - Final 2,TULLY Troy - USA,Men,28.0,USA,17.4,16.8,17.8,17.8,17.1,7.8,8.4,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,80.56,3
ANDRINGA Casey - USA - North American Cup 1 - 2017 - Final 1,ANDRINGA Casey - USA,Men,25.0,USA,17.4,17.8,17.6,17.2,17.5,8.4,8.7,1,0,1,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,81.87,4
KELLY Brenden - CAN - North American Cup 2 - 2017 - Final 1,KELLY Brenden - CAN,Men,25.0,CAN,17.3,16.0,16.3,17.7,16.3,8.4,8.5,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,36.9,16
LESSARD Olivier - CAN - North American Cup 2 - 2017 - Final 1,LESSARD Olivier - CAN,Men,22.0,CAN,17.3,15.4,16.6,16.0,16.2,8.2,8.1,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,73.23,13
LEMIEUX Simon - CAN - North American Cup 1 - 2017 - Final 1,LEMIEUX Simon - CAN,Men,28.0,CAN,17.6,18.2,18.1,16.7,16.5,9.0,8.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,81.49,5
WOODS TOPALOVIC Cooper - AUS - North American Cup 1 - 2017 - Final 1,WOODS TOPALOVIC Cooper - AUS,Men,20.0,AUS,17.8,17.2,16.8,17.0,17.0,7.7,7.8,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,75.97,14
ANDRINGA Casey - USA - North American Cup 1 - 2017 - Final 2,ANDRINGA Casey - USA,Men,25.0,USA,18.8,17.9,18.6,17.5,17.5,8.7,8.9,1,0,1,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,84.51,3
SMITH Emerson - USA - North American Cup 1 - 2017 - Final 2,SMITH Emerson - USA,Men,23.0,USA,19.0,18.5,19.0,17.4,18.7,9.3,9.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,85.09,1
KARIOTIS Jack - USA - North American Cup 3 - 2017 - Final 1,KARIOTIS Jack - USA,Men,23.0,USA,16.0,16.4,15.6,16.2,15.4,8.2,7.7,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,74.79,13
TULLY Troy - USA - North American Cup 3 - 2017 - Final 2,TULLY Troy - USA,Men,28.0,USA,17.4,18.2,17.6,17.9,18.0,8.4,8.0,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,81.67,3
BAILEY Hunter - USA - North American Cup 2 - 2017 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,17.3,17.1,17.5,18.0,18.0,8.0,8.2,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,81.39,5
HOFFMAN Zachary - CAN - North American Cup 1 - 2017 - Final 1,HOFFMAN Zachary - CAN,Men,27.0,CAN,17.4,17.5,17.0,16.8,16.8,8.3,8.1,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,79.81,7
TATEDA Shunya - JPN - North American Cup 1 - 2017 - Final 1,TATEDA Shunya - JPN,Men,29.0,JPN,17.2,17.4,17.2,16.8,16.9,4.4,6.0,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,75.35,15
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2017 - Final 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,17.3,17.7,17.6,16.2,16.4,8.6,9.0,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,79.47,8
KOBER Jordan - CAN - North American Cup 3 - 2017 - Final 1,KOBER Jordan - CAN,Men,24.0,CAN,17.0,17.7,17.2,17.6,17.0,8.2,7.9,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,79.65,7
HOFFMAN Zachary - CAN - North American Cup 2 - 2017 - Final 1,HOFFMAN Zachary - CAN,Men,27.0,CAN,18.0,17.8,17.6,17.9,17.1,8.0,7.7,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,82.0,2
DUFRESNE Gabriel - CAN - North American Cup 3 - 2017 - Final 2,DUFRESNE Gabriel - CAN,Men,24.0,CAN,17.7,17.7,16.7,16.6,17.7,8.6,8.4,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,77.75,6
SMITH Emerson - USA - North American Cup 1 - 2017 - Final 1,SMITH Emerson - USA,Men,23.0,USA,18.8,18.5,19.2,17.5,18.2,8.9,8.9,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,85.8,1
LEMIEUX Simon - CAN - North American Cup 1 - 2017 - Final 2,LEMIEUX Simon - CAN,Men,28.0,CAN,14.2,14.0,15.0,10.0,15.0,8.4,8.2,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,49.22,6
MEGURO Misato - JPN - North American Cup 1 - 2017 - Final 1,MEGURO Misato - JPN,Men,26.0,JPN,17.2,17.7,17.4,16.5,16.5,8.0,7.0,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,77.68,12
SMITH Emerson - USA - North American Cup 3 - 2017 - Final 2,SMITH Emerson - USA,Men,23.0,USA,18.4,18.4,19.0,18.4,18.5,8.2,8.1,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 2,85.06,1
ANDRINGA Casey - USA - North American Cup 2 - 2017 - Final 2,ANDRINGA Casey - USA,Men,25.0,USA,17.2,16.9,17.6,18.2,17.3,8.0,7.4,1,0,1,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 2,82.63,2
REILLY Trevor - USA - North American Cup 3 - 2017 - Final 1,REILLY Trevor - USA,Men,24.0,USA,16.5,17.0,16.7,16.5,16.7,6.0,6.1,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,76.26,11
CHUNLAUD Kerrian - CAN - North American Cup 2 - 2017 - Final 1,CHUNLAUD Kerrian - CAN,Men,27.0,CAN,17.6,17.9,18.5,17.3,18.1,8.2,8.0,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,81.15,7
HEDRICK Joel - USA - North American Cup 2 - 2017 - Final 1,HEDRICK Joel - USA,Men,23.0,USA,16.9,15.6,16.5,17.6,17.4,9.0,8.6,0,0,0,0,-3.0,1.0,0.0,2017,2017-North American Cup 2,Final 1,79.42,9
DUFRESNE Gabriel - CAN - North American Cup 3 - 2017 - Final 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,17.8,17.8,17.4,17.7,17.2,8.3,8.9,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,80.95,4
TULLY Troy - USA - North American Cup 1 - 2017 - Final 2,TULLY Troy - USA,Men,28.0,USA,18.6,18.2,19.2,17.2,17.7,8.8,9.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,85.0,2
TULLY Troy - USA - North American Cup 1 - 2017 - Final 1,TULLY Troy - USA,Men,28.0,USA,18.4,18.2,18.8,17.1,17.5,9.3,9.5,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,83.98,2
KELLY Brenden - CAN - North American Cup 1 - 2017 - Final 2,KELLY Brenden - CAN,Men,25.0,CAN,17.6,17.3,18.2,16.9,17.1,8.8,8.7,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 2,80.07,4
MURATA Yutaro - JPN - North American Cup 1 - 2017 - Final 1,MURATA Yutaro - JPN,Men,22.0,JPN,17.0,16.8,16.8,16.2,16.5,8.7,8.6,0,0,0,0,0.0,0.0,0.0,2017,2017-North American Cup 1,Final 1,77.05,13
LEMIEUX Simon - CAN - North American Cup 3 - 2017 - Final 1,LEMIEUX Simon - CAN,Men,28.0,CAN,17.8,17.0,17.4,16.6,17.2,8.1,8.6,0,0,0,0,0.0,-6.0,0.0,2017,2017-North American Cup 3,Final 1,80.54,6
ANDRINGA Casey - USA - North American Cup 3 - 2016 - Final 1,ANDRINGA Casey - USA,Men,25.0,USA,17.8,18.2,17.2,17.9,17.2,7.7,7.1,1,0,1,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,84.03,2
DUFRESNE Gabriel - CAN - North American Cup 1 - 2016 - Final 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,17.8,17.1,18.2,17.9,17.5,9.2,8.9,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 1,80.27,6
HEDRICK Joel - USA - North American Cup 4 - 2016 - Final 2,HEDRICK Joel - USA,Men,23.0,USA,17.0,17.2,17.8,17.5,17.2,7.6,8.4,0,0,0,0,-3.0,-10.0,0.0,2016,2016-North American Cup 4,Final 2,71.96,5
PERRY Bruce - USA - North American Cup 1 - 2016 - Final 1,PERRY Bruce - USA,Men,25.0,USA,17.0,17.4,18.1,17.8,17.7,8.1,7.8,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 1,78.47,8
HOFFMAN Zachary - CAN - North American Cup 3 - 2016 - Final 2,HOFFMAN Zachary - CAN,Men,27.0,CAN,17.1,16.6,17.3,17.0,17.0,7.8,8.5,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 2,81.97,4
MATHESON James - AUS - North American Cup 3 - 2016 - Final 2,MATHESON James - AUS,Men,25.0,AUS,17.9,17.8,17.1,17.8,18.0,9.0,8.2,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 2,82.21,3
HOFFMAN Zachary - CAN - North American Cup 4 - 2016 - Final 1,HOFFMAN Zachary - CAN,Men,27.0,CAN,16.8,16.0,15.1,17.0,16.6,6.8,7.3,0,0,0,0,-3.0,-10.0,0.0,2016,2016-North American Cup 4,Final 1,77.77,9
BAILEY Hunter - USA - North American Cup 3 - 2016 - Final 1,BAILEY Hunter - USA,Men,24.0,USA,18.4,17.8,17.4,17.8,17.4,7.2,7.9,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,80.04,3
ZEMBA Bryan - USA - North American Cup 3 - 2016 - Final 1,ZEMBA Bryan - USA,Men,29.0,USA,16.9,16.8,16.7,17.8,17.5,7.7,8.1,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,79.11,6
HEDRICK Joel - USA - North American Cup 1 - 2016 - Final 2,HEDRICK Joel - USA,Men,23.0,USA,18.1,17.3,18.0,18.2,18.0,9.1,9.0,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 2,85.38,1
TULLY Troy - USA - North American Cup 3 - 2016 - Final 2,TULLY Troy - USA,Men,28.0,USA,18.1,18.6,18.1,18.5,18.2,8.7,8.5,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 2,88.17,1
PERRY Bruce - USA - North American Cup 2 - 2016 - Final 1,PERRY Bruce - USA,Men,25.0,USA,18.0,17.6,17.7,18.7,17.5,9.1,8.7,0,0,0,0,0.0,7.0,11.2,2016,2016-North American Cup 2,Final 1,81.63,4
TULLY Troy - USA - North American Cup 3 - 2016 - Final 1,TULLY Troy - USA,Men,28.0,USA,18.1,18.0,17.5,18.0,18.0,7.5,7.9,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,84.89,1
ANDRINGA Casey - USA - North American Cup 1 - 2016 - Final 2,ANDRINGA Casey - USA,Men,25.0,USA,18.0,18.0,18.2,18.3,18.0,8.6,8.9,1,0,1,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 2,83.46,2
CRESCIMANNO Sterling - USA - North American Cup 1 - 2016 - Final 1,CRESCIMANNO Sterling - USA,Men,28.0,USA,16.7,17.0,17.4,16.3,16.7,8.0,8.4,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 1,70.1,15
HEDRICK Joel - USA - North American Cup 3 - 2016 - Final 1,HEDRICK Joel - USA,Men,23.0,USA,16.3,16.9,17.6,17.6,17.4,9.0,8.4,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,78.29,9
MATHESON James - AUS - North American Cup 1 - 2016 - Final 1,MATHESON James - AUS,Men,25.0,AUS,17.7,17.6,18.0,18.2,17.8,9.5,9.1,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 1,81.9,4
PORTELLO Ryan - CAN - North American Cup 4 - 2016 - Final 1,PORTELLO Ryan - CAN,Men,23.0,CAN,16.3,15.9,16.1,17.0,16.2,7.8,8.2,0,0,0,0,-3.0,-10.0,0.0,2016,2016-North American Cup 4,Final 1,75.12,11
BAILEY Hunter - USA - North American Cup 1 - 2016 - Final 2,BAILEY Hunter - USA,Men,24.0,USA,17.9,17.6,18.0,17.3,17.0,8.1,8.1,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 2,80.23,4
CARROLL Robert - USA - North American Cup 3 - 2016 - Final 1,CARROLL Robert - USA,Men,30.0,USA,17.6,16.8,17.3,17.4,17.3,6.8,7.1,0,0,0,0,0.0,-9.0,0.0,2016,2016-North American Cup 3,Final 1,76.91,12
NORRIS Trevor - USA - North American Cup 1 - 2016 - Final 1,NORRIS Trevor - USA,Men,25.0,USA,16.9,17.0,16.0,15.0,15.9,7.0,7.2,0,0,0,0,0.0,7.0,5.5,2016,2016-North American Cup 1,Final 1,72.47,14
