Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
MARKLE Searik - CAN - Canada Cup 3 - 2018 - Final 1,74.92,1,Women,18.0,17.4,16.6,17.0,16.9,7.7,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MARKLE Searik - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 3 - 2018 - Final 1,73.98,2,Women,16.6,17.1,16.5,16.6,17.2,7.9,8.0,Finals,2018,2018-Canada Cup 3,Final 1,0.0,SCHWINGHAMER Mackenzie - CAN
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Final 1,73.92,3,Women,16.3,16.9,16.1,16.5,16.8,7.7,7.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,SCHWINGHAMMER Maia - CAN
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Final 1,65.34,4,Women,15.0,15.8,15.5,15.8,16.2,7.3,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,TODD Kassidy - CAN
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Final 1,64.37,5,Women,15.2,16.1,15.5,16.0,15.4,7.4,7.6,Finals,2018,2018-Canada Cup 3,Final 1,0.0,VAILLANCOURT Sandrine - CAN
KOBER Chloe - CAN - Canada Cup 3 - 2018 - Final 1,63.38,6,Women,15.0,15.6,15.3,15.0,15.3,6.6,6.3,Finals,2018,2018-Canada Cup 3,Final 1,0.0,KOBER Chloe - CAN
MILLETTE Ode - CAN - Canada Cup 3 - 2018 - Final 1,61.64,7,Women,15.1,15.1,15.2,15.1,15.9,6.4,6.5,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MILLETTE Ode - CAN
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Final 1,61.61,8,Women,14.3,14.7,15.7,14.4,14.5,6.3,6.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,LINTON Jessica - CAN
CHICK Alexa - CAN - Canada Cup 3 - 2018 - Final 1,59.42,9,Women,14.9,14.5,15.4,14.1,15.2,6.6,6.3,Finals,2018,2018-Canada Cup 3,Final 1,0.0,CHICK Alexa - CAN
PARKER Madison - CAN - Canada Cup 3 - 2018 - Final 1,59.11,10,Women,14.6,14.8,15.2,14.2,14.9,7.0,7.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,PARKER Madison - CAN
MIKKELSEN Maya - CAN - Canada Cup 3 - 2018 - Final 1,55.48,11,Women,14.9,15.9,15.9,15.8,15.9,5.0,5.2,Finals,2018,2018-Canada Cup 3,Final 1,0.0,MIKKELSEN Maya - CAN
DESAUTELS Mia - CAN - Canada Cup 3 - 2018 - Qualification 2,50.42999999999999,12,Women,14.1,14.6,15.9,15.1,15.5,6.2,6.3,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,DESAUTELS Mia - CAN
RYKUITER Jamie - CAN - Canada Cup 3 - 2018 - Qualification 2,49.669999999999995,13,Women,13.6,13.9,15.2,15.6,14.0,6.3,5.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,RYKUITER Jamie - CAN
BUTTERWORTH Cassidy - CAN - Canada Cup 3 - 2018 - Qualification 2,48.99999999999999,14,Women,13.3,14.2,16.1,15.7,15.0,6.1,6.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
MACDONALD Jordan - CAN - Canada Cup 3 - 2018 - Qualification 2,43.16,15,Women,11.8,11.7,12.2,12.1,12.2,5.5,5.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,MACDONALD Jordan - CAN
PERNITSKY Lillian - CAN - Canada Cup 3 - 2018 - Qualification 2,41.709999999999994,16,Women,14.0,12.3,13.0,12.3,15.0,0.0,0.0,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,PERNITSKY Lillian - CAN
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 2,37.17999999999999,17,Women,11.4,12.0,12.0,11.9,12.8,7.0,7.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,GHERT Talya - CAN
HURRY Kiera - CAN - Canada Cup 3 - 2018 - Qualification 2,36.699999999999996,18,Women,11.3,12.1,12.3,12.0,11.0,6.0,6.2,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,HURRY Kiera - CAN
STODDART Clare - CAN - Canada Cup 3 - 2018 - Qualification 2,32.559999999999995,19,Women,12.0,10.4,10.8,10.7,12.2,4.6,4.1,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,STODDART Clare - CAN
DELSAME Florence - CAN - Canada Cup 3 - 2018 - Qualification 2,32.199999999999996,20,Women,17.5,17.4,17.3,17.0,17.2,2.0,2.0,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,DELSAME Florence - CAN
VAILLANCOURT Sandrine - CAN - Canada Cup 1 - 2018 - Qualification 2,73.79,1,Women,17.4,16.7,17.0,17.0,16.8,8.1,7.7,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,VAILLANCOURT Sandrine - CAN
DELSAME Florence - CAN - Canada Cup 1 - 2018 - Qualification 2,73.41,2,Women,16.8,16.9,17.2,18.4,17.4,7.2,6.9,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,DELSAME Florence - CAN
BERGEVIN Mikela - CAN - Canada Cup 1 - 2018 - Qualification 2,72.14,3,Women,17.0,15.9,16.6,16.3,16.5,7.7,7.9,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,BERGEVIN Mikela - CAN
KOEHLER Ashley - CAN - Canada Cup 1 - 2018 - Qualification 2,71.18,4,Women,15.8,16.7,17.0,16.6,16.3,8.2,8.0,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,KOEHLER Ashley - CAN
PARKER Madison - CAN - Canada Cup 1 - 2018 - Qualification 2,69.44,5,Women,15.8,16.2,15.4,16.1,14.8,7.4,7.7,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,PARKER Madison - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 1 - 2018 - Qualification 2,68.92,6,Women,16.6,15.9,15.0,17.0,16.2,8.0,7.3,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
BRUNELLE Catherine - CAN - Canada Cup 1 - 2018 - Qualification 2,67.57,7,Women,15.8,16.0,16.4,15.7,16.4,7.1,6.2,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,BRUNELLE Catherine - CAN
DESAUTELS Mia - CAN - Canada Cup 1 - 2018 - Qualification 2,65.91,8,Women,14.8,15.6,15.3,15.5,15.8,7.9,8.1,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,DESAUTELS Mia - CAN
FORGET Emilie - CAN - Canada Cup 1 - 2018 - Qualification 2,61.72,9,Women,13.6,14.8,14.8,14.7,13.0,8.1,7.8,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,FORGET Emilie - CAN
GODBOUT Rowanne - CAN - Canada Cup 1 - 2018 - Qualification 2,60.44,10,Women,15.2,15.5,15.0,15.3,15.0,6.1,6.0,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,GODBOUT Rowanne - CAN
KOEHLER Kaylee - CAN - Canada Cup 1 - 2018 - Qualification 2,60.26,11,Women,16.2,16.0,14.6,14.5,15.4,6.4,6.5,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,KOEHLER Kaylee - CAN
WOLFE Marie  Elizabeth - CAN - Canada Cup 1 - 2018 - Qualification 2,56.21,12,Women,13.9,14.0,13.6,11.3,13.2,8.0,7.8,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,WOLFE Marie  Elizabeth - CAN
MILLETTE Ode - CAN - Canada Cup 1 - 2018 - Qualification 2,54.59,13,Women,15.7,15.9,16.0,14.9,15.8,7.0,6.3,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,MILLETTE Ode - CAN
LABELLE Cassandre - CAN - Canada Cup 1 - 2018 - Qualification 2,51.44,14,Women,12.8,13.0,14.8,14.6,14.0,7.4,7.5,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,LABELLE Cassandre - CAN
BOULIANNE Annarose - CAN - Canada Cup 1 - 2018 - Qualification 2,51.22,15,Women,12.3,12.3,12.5,12.0,12.0,6.3,6.0,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,BOULIANNE Annarose - CAN
VIAU Emmanuelle - CAN - Canada Cup 1 - 2018 - Qualification 2,43.43,16,Women,12.2,11.6,12.0,11.0,11.4,5.3,6.2,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,VIAU Emmanuelle - CAN
HURRY Kiera - CAN - Canada Cup 1 - 2018 - Qualification 2,33.82,17,Women,11.5,11.9,10.8,11.6,11.5,8.2,7.9,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,HURRY Kiera - CAN
CHICK Alexa - CAN - Canada Cup 1 - 2018 - Qualification 2,28.22,18,Women,15.2,15.9,14.8,16.3,15.2,1.0,2.0,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,CHICK Alexa - CAN
GHERT Talya - CAN - Canada Cup 1 - 2018 - Qualification 2,27.38,19,Women,11.2,10.3,10.2,10.0,10.8,3.0,2.7,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,GHERT Talya - CAN
NEISH Jory - CAN - Canada Cup 1 - 2018 - Qualification 2,24.15,20,Women,10.0,11.5,10.8,11.3,10.4,6.0,5.9,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,NEISH Jory - CAN
ROBICHAUD Audrey - CAN - Canadian Championships - 2018 - Final 1,80.32,1,Women,16.6,16.6,16.9,17.3,17.3,9.2,9.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,ROBICHAUD Audrey - CAN
BROWN Berkley - CAN - Canadian Championships - 2018 - Final 1,78.69,2,Women,16.5,16.0,15.8,17.5,16.5,9.1,8.2,Finals,2018,2018-Canadian Championships,Final 1,0.0,BROWN Berkley - CAN
GILBERT Valerie - CAN - Canadian Championships - 2018 - Final 1,76.43,3,Women,16.4,16.4,16.5,16.8,16.4,8.3,8.7,Finals,2018,2018-Canadian Championships,Final 1,0.0,GILBERT Valerie - CAN
GAGNON Alex Anne - CAN - Canadian Championships - 2018 - Final 1,75.0,4,Women,16.3,16.5,16.4,16.5,16.7,6.9,7.1,Finals,2018,2018-Canadian Championships,Final 1,0.0,GAGNON Alex Anne - CAN
SCHWINGHAMMER Maia - CAN - Canadian Championships - 2018 - Final 1,72.96,5,Women,15.9,16.2,16.2,16.2,16.6,6.5,7.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,SCHWINGHAMMER Maia - CAN
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Final 1,72.45,6,Women,16.4,16.2,16.1,16.3,16.3,7.1,7.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,GAGNON Sofiane - CAN
DESMARAIS GILBERT Laurianne - CAN - Canadian Championships - 2018 - Final 1,71.42,7,Women,16.1,15.7,15.6,16.0,15.9,8.5,7.7,Finals,2018,2018-Canadian Championships,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
MARKLE Searik - CAN - Canadian Championships - 2018 - Final 1,68.01,8,Women,16.0,15.8,15.5,15.9,15.0,7.2,6.3,Finals,2018,2018-Canadian Championships,Final 1,0.0,MARKLE Searik - CAN
VAILLANCOURT Sandrine - CAN - Canadian Championships - 2018 - Final 1,67.81,9,Women,15.9,15.6,15.3,15.8,15.8,7.1,6.8,Finals,2018,2018-Canadian Championships,Final 1,0.0,VAILLANCOURT Sandrine - CAN
TODD Kassidy - CAN - Canadian Championships - 2018 - Qualification 1,67.68,10,Women,14.0,15.4,14.7,15.2,15.3,4.2,4.4,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,TODD Kassidy - CAN
LINTON Jessica - CAN - Canadian Championships - 2018 - Qualification 1,67.21000000000001,11,Women,14.0,15.3,15.3,15.2,15.0,5.3,5.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,LINTON Jessica - CAN
MIKKELSEN Maya - CAN - Canadian Championships - 2018 - Qualification 1,65.72,12,Women,14.8,14.8,14.7,14.8,14.6,6.0,6.5,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,MIKKELSEN Maya - CAN
PARKER Madison - CAN - Canadian Championships - 2018 - Qualification 1,65.66,13,Women,14.6,15.0,14.5,14.5,14.7,6.2,5.5,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,PARKER Madison - CAN
KOBER Chloe - CAN - Canadian Championships - 2018 - Qualification 1,65.47999999999999,14,Women,15.1,15.6,15.3,15.2,15.0,5.1,4.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,KOBER Chloe - CAN
BERGEVIN Mikela - CAN - Canadian Championships - 2018 - Qualification 1,65.25,15,Women,14.0,15.4,14.3,15.0,15.5,5.8,5.6,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BERGEVIN Mikela - CAN
DESAUTELS Mia - CAN - Canadian Championships - 2018 - Qualification 1,65.02,16,Women,14.2,15.6,14.6,15.6,14.9,5.9,6.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DESAUTELS Mia - CAN
LABELLE Cassandre - CAN - Canadian Championships - 2018 - Qualification 1,64.72,17,Women,14.5,14.5,14.8,14.8,14.7,5.9,5.7,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,LABELLE Cassandre - CAN
DELSAME Florence - CAN - Canadian Championships - 2018 - Qualification 1,63.68,18,Women,15.2,15.3,14.7,14.9,15.3,2.0,2.2,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DELSAME Florence - CAN
BRUNELLE Catherine - CAN - Canadian Championships - 2018 - Qualification 1,62.5,19,Women,15.5,15.5,14.9,15.3,14.6,5.1,5.1,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,BRUNELLE Catherine - CAN
CHICK Alexa - CAN - Canadian Championships - 2018 - Qualification 1,57.879999999999995,20,Women,14.9,15.0,13.9,14.7,15.2,4.0,3.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,CHICK Alexa - CAN
GAGNON Sofiane - CAN - Canadian Selections 2 - 2018 - Qualification 2,75.36,1,Women,18.0,18.1,17.0,16.0,16.9,7.1,7.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,GAGNON Sofiane - CAN
KAJIWARA Yuki - JPN - Canadian Selections 2 - 2018 - Qualification 2,72.71,2,Women,16.7,16.9,16.6,14.2,16.8,8.2,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,KAJIWARA Yuki - JPN
BROWN Berkley - CAN - Canadian Selections 2 - 2018 - Qualification 2,72.11,3,Women,16.9,17.3,16.4,16.8,17.0,8.4,7.8,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BROWN Berkley - CAN
NISHITA Reika - JPN - Canadian Selections 2 - 2018 - Qualification 2,70.57,4,Women,16.7,16.5,13.8,16.0,15.5,6.3,7.1,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,NISHITA Reika - JPN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 2 - 2018 - Qualification 2,70.45,5,Women,16.4,16.2,16.0,15.4,16.2,7.0,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
TANIGUCHI Ayaho - JPN - Canadian Selections 2 - 2018 - Qualification 2,68.77,6,Women,16.3,16.6,16.3,16.8,15.5,8.3,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,TANIGUCHI Ayaho - JPN
IHARA Haruka - JPN - Canadian Selections 2 - 2018 - Qualification 2,67.91,7,Women,15.3,15.7,15.4,14.2,15.8,6.4,6.4,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,IHARA Haruka - JPN
